archivo,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Cluster
hiperesferas_4d.csv,0.723917,-0.0937133,0.471625,0.0694263,2
hiperesferas_4d.csv,0.193036,0.721285,0.505794,0.370719,2
hiperesferas_4d.csv,-1.01847,-1.66828,-0.199292,-2.33838,1
hiperesferas_4d.csv,-0.0110071,0.638742,-0.116038,-0.671881,2
hiperesferas_4d.csv,-0.194077,0.09864,1.04204,-0.215745,2
hiperesferas_4d.csv,-1.31308,-1.04146,-1.83275,-1.43712,1
hiperesferas_4d.csv,0.193978,-3.03104,-0.359173,0.568631,1
hiperesferas_4d.csv,-1.72796,-1.34896,2.21551,-0.852797,1
hiperesferas_4d.csv,0.564653,-0.465391,-0.416173,0.0416409,2
hiperesferas_4d.csv,-0.573492,0.496875,0.123449,0.502042,2
hiperesferas_4d.csv,-1.35331,0.458377,2.65287,-0.171003,1
hiperesferas_4d.csv,-0.187084,-0.427114,0.563635,0.773187,2
hiperesferas_4d.csv,0.669159,2.70149,-0.0410572,0.989294,1
hiperesferas_4d.csv,0.177896,-0.460618,0.634703,-0.641796,2
hiperesferas_4d.csv,-0.295052,1.88398,-1.02869,2.19627,1
hiperesferas_4d.csv,0.163378,-0.208017,-2.27876,1.9899,1
hiperesferas_4d.csv,-0.346267,-0.611262,0.599363,-0.106309,2
hiperesferas_4d.csv,-2.69834,-0.366482,-0.629669,0.526202,1
hiperesferas_4d.csv,0.595469,2.66171,0.84766,-0.0181758,1
hiperesferas_4d.csv,-0.096488,-2.25956,-0.928631,1.837,1
hiperesferas_4d.csv,-0.0852453,0.961115,-0.115059,0.132719,2
hiperesferas_4d.csv,0.927686,1.92346,1.21672,-1.51041,1
hiperesferas_4d.csv,2.97495,0.298489,-0.611494,0.250162,1
hiperesferas_4d.csv,-2.01777,-1.37539,-1.29824,1.1242,1
hiperesferas_4d.csv,0.409072,0.0293404,-2.81802,0.651717,1
hiperesferas_4d.csv,0.344615,-0.488806,-0.411053,-0.704689,2
hiperesferas_4d.csv,0.743969,-0.845417,1.66151,2.29776,1
hiperesferas_4d.csv,0.339281,2.74309,-0.967025,0.142659,1
hiperesferas_4d.csv,-0.57989,0.737717,0.231253,-0.274423,2
hiperesferas_4d.csv,-0.000839678,2.31716,0.0371155,1.87596,1
hiperesferas_4d.csv,0.336739,0.339104,-0.248561,-0.859712,2
hiperesferas_4d.csv,-0.0185164,-0.210011,0.783143,0.325607,2
hiperesferas_4d.csv,-0.932817,-0.179774,0.14861,0.359949,2
hiperesferas_4d.csv,0.610155,1.90303,-1.90583,-1.41348,1
hiperesferas_4d.csv,-2.31466,0.839774,-1.10612,1.32988,1
hiperesferas_4d.csv,-2.55848,0.108228,-0.370919,-1.48635,1
hiperesferas_4d.csv,1.28583,2.08868,1.79732,0.29652,1
hiperesferas_4d.csv,-0.904126,-2.04251,1.92443,-1.30282,1
hiperesferas_4d.csv,0.111545,-2.9138,-0.329041,0.873548,1
hiperesferas_4d.csv,0.878756,-0.652555,0.105497,-0.204201,2
hiperesferas_4d.csv,2.67994,1.27641,0.497775,-0.759251,1
hiperesferas_4d.csv,-0.826975,0.214728,0.172101,-0.64907,2
hiperesferas_4d.csv,-0.308302,0.101489,-0.815239,-0.715649,2
hiperesferas_4d.csv,-0.603623,1.7396,2.12623,-1.14454,1
hiperesferas_4d.csv,0.627064,-1.51466,-0.384251,2.51604,1
hiperesferas_4d.csv,-1.99111,-2.31446,0.107711,-0.507638,1
hiperesferas_4d.csv,0.131811,0.539994,0.256918,-0.89407,2
hiperesferas_4d.csv,0.299332,0.902752,-0.633421,0.215133,2
hiperesferas_4d.csv,0.925121,-2.68861,-0.828118,-0.878553,1
hiperesferas_4d.csv,-0.358087,0.0608857,0.669046,-0.559919,2
hiperesferas_4d.csv,0.527368,-0.942323,0.926388,-2.72013,1
hiperesferas_4d.csv,2.73011,0.154481,-0.635525,0.132914,1
hiperesferas_4d.csv,0.652184,1.57552,1.04571,-2.18427,1
hiperesferas_4d.csv,-1.99737,-0.181869,-1.41808,1.55272,1
hiperesferas_4d.csv,0.46996,0.645524,-0.125551,0.703684,2
hiperesferas_4d.csv,-0.985204,-2.57758,0.848354,-0.564696,1
hiperesferas_4d.csv,-2.48496,1.40009,1.00906,0.481407,1
hiperesferas_4d.csv,-2.43717,1.60319,0.449626,-0.724085,1
hiperesferas_4d.csv,0.130214,0.632783,-0.481596,-0.520609,2
hiperesferas_4d.csv,0.957182,2.4262,1.41794,0.767283,1
hiperesferas_4d.csv,-1.16155,-1.94708,-1.86576,0.722215,1
hiperesferas_4d.csv,1.36716,-0.490241,-2.69926,0.455564,1
hiperesferas_4d.csv,1.38737,-1.50576,-1.47826,1.73391,1
hiperesferas_4d.csv,-0.0257968,0.889777,-2.88375,-0.574612,1
hiperesferas_4d.csv,0.0198828,1.11555,-2.19729,-1.50814,1
hiperesferas_4d.csv,0.973945,1.3687,-2.24722,-0.598424,1
hiperesferas_4d.csv,2.06107,-0.968134,-1.5027,-1.11152,1
hiperesferas_4d.csv,1.24405,-0.384322,-2.21972,-1.31815,1
hiperesferas_4d.csv,-0.593166,2.56285,0.711207,1.37598,1
hiperesferas_4d.csv,-0.850337,0.169515,-3.01962,1.08756,1
hiperesferas_4d.csv,-0.0975193,-0.481328,0.67696,-0.836889,2
hiperesferas_4d.csv,2.12985,-1.48793,-1.42763,-0.300668,1
hiperesferas_4d.csv,-0.0380494,0.973146,0.134734,-0.222009,2
hiperesferas_4d.csv,-1.38189,-0.628415,-2.4168,-1.192,1
hiperesferas_4d.csv,1.48547,-1.15806,-2.24756,-0.546699,1
hiperesferas_4d.csv,0.468659,0.0989884,0.263139,-0.959622,2
hiperesferas_4d.csv,1.46474,-0.913036,-1.30135,-1.93517,1
hiperesferas_4d.csv,-1.58352,-1.97552,-0.236072,-1.6178,1
hiperesferas_4d.csv,-0.960011,-0.575437,-0.0923247,-2.82502,1
hiperesferas_4d.csv,0.221971,-2.22897,-0.0114148,1.85961,1
hiperesferas_4d.csv,2.53296,-1.1037,1.28441,-0.383547,1
hiperesferas_4d.csv,-2.38975,-1.57551,0.612864,-0.722709,1
hiperesferas_4d.csv,1.22196,2.16726,-0.913534,-1.48508,1
hiperesferas_4d.csv,-0.586135,-0.732963,0.438392,0.23753,2
hiperesferas_4d.csv,-1.03619,-0.960251,-0.578544,-2.67309,1
hiperesferas_4d.csv,-0.00062658,-0.855217,0.418293,-0.637155,2
hiperesferas_4d.csv,-0.647214,-0.475616,0.229246,0.447384,2
hiperesferas_4d.csv,2.23733,1.15332,-0.259615,1.38197,1
hiperesferas_4d.csv,1.53587,-0.170368,0.436445,-2.54021,1
hiperesferas_4d.csv,-0.624396,2.28137,-0.324099,1.8022,1
hiperesferas_4d.csv,-1.45301,0.826488,-2.34991,-1.12894,1
hiperesferas_4d.csv,-0.622094,-2.77015,0.536577,-0.914709,1
hiperesferas_4d.csv,-0.282648,0.357255,-2.32706,-1.93346,1
hiperesferas_4d.csv,0.204286,-2.96679,-0.566199,0.232514,1
hiperesferas_4d.csv,-1.72615,-2.33712,1.20776,0.232765,1
hiperesferas_4d.csv,0.218809,-0.839537,0.251614,0.112708,2
hiperesferas_4d.csv,0.503011,0.562282,-0.198512,-0.527155,2
hiperesferas_4d.csv,-2.7422,0.0451772,-1.18498,0.179955,1
hiperesferas_4d.csv,-0.588947,1.17365,-1.15744,-2.1588,1
hiperesferas_4d.csv,-2.78604,-1.09767,-0.572492,-0.204992,1
hiperesferas_4d.csv,0.666469,2.47933,-0.313546,-1.36457,1
hiperesferas_4d.csv,0.416177,-0.590185,-0.622977,-0.311936,2
hiperesferas_4d.csv,1.88139,-0.444361,1.64289,1.78466,1
hiperesferas_4d.csv,-0.896288,-2.45749,-1.35678,0.339819,1
hiperesferas_4d.csv,0.00787064,-0.184135,-0.358104,-0.887181,2
hiperesferas_4d.csv,0.0769946,0.430847,-0.27345,-0.68634,2
hiperesferas_4d.csv,1.94292,-1.55817,0.611833,-1.34476,1
hiperesferas_4d.csv,-0.146481,-0.493498,2.18858,2.01056,1
hiperesferas_4d.csv,-0.426311,0.203467,1.03461,-2.7297,1
hiperesferas_4d.csv,2.28677,-0.883427,-0.623153,-1.97868,1
hiperesferas_4d.csv,-1.41966,1.66566,-1.9874,0.629694,1
hiperesferas_4d.csv,1.89754,1.17818,1.30781,1.61233,1
hiperesferas_4d.csv,-1.65318,-1.93493,1.26106,0.646894,1
hiperesferas_4d.csv,0.112544,0.519046,0.683596,-0.336336,2
hiperesferas_4d.csv,0.207797,-0.398092,-0.90051,0.506274,2
hiperesferas_4d.csv,-2.51593,-0.780871,0.176794,1.41807,1
hiperesferas_4d.csv,-1.40105,-1.51302,-1.48334,-1.47786,1
hiperesferas_4d.csv,-1.62756,1.812,-0.610355,-1.73355,1
hiperesferas_4d.csv,-2.92922,0.246355,0.0283315,-0.0466287,1
hiperesferas_4d.csv,0.149958,0.602245,0.783963,-0.220294,2
hiperesferas_4d.csv,-0.417948,-0.263108,1.16431,-2.68658,1
hiperesferas_4d.csv,2.19625,-0.444939,0.675593,2.0725,1
hiperesferas_4d.csv,-0.0407376,-0.835813,-0.120791,-0.549737,2
hiperesferas_4d.csv,-2.41552,-0.714629,0.702657,-1.81845,1
hiperesferas_4d.csv,-1.68514,0.526301,-2.39483,-0.241688,1
hiperesferas_4d.csv,-2.45501,-1.03453,0.177196,1.23143,1
hiperesferas_4d.csv,-0.900277,-0.209252,-0.00992647,0.378077,2
hiperesferas_4d.csv,2.86529,-0.436616,-0.743544,-0.109077,1
hiperesferas_4d.csv,-0.621526,0.358005,0.52232,-0.52861,2
hiperesferas_4d.csv,-2.14922,-1.64893,1.41723,-0.345631,1
hiperesferas_4d.csv,0.185178,-0.489438,0.957825,0.0247276,2
hiperesferas_4d.csv,-1.43356,-2.1094,-1.75358,-0.185326,1
hiperesferas_4d.csv,2.41517,0.884248,-1.54658,0.457116,1
hiperesferas_4d.csv,0.40576,-0.456679,-0.673909,0.38533,2
hiperesferas_4d.csv,-2.59669,-1.31428,-0.0155916,-0.750741,1
hiperesferas_4d.csv,0.130234,0.424992,0.157671,-0.714534,2
hiperesferas_4d.csv,1.67891,-0.946093,-1.07274,-2.22939,1
hiperesferas_4d.csv,0.137368,1.86541,-2.10486,-1.25909,1
hiperesferas_4d.csv,0.224363,0.102126,-0.38015,0.944154,2
hiperesferas_4d.csv,-0.754153,1.79975,-1.61864,1.65536,1
hiperesferas_4d.csv,2.18427,-0.979948,-1.55069,0.316328,1
hiperesferas_4d.csv,-0.600278,1.53979,1.37628,-2.0019,1
hiperesferas_4d.csv,0.167654,-0.0706734,-0.813103,-0.613424,2
hiperesferas_4d.csv,0.029211,-0.370433,0.350209,-0.806328,2
hiperesferas_4d.csv,0.0763146,2.06434,-2.06609,0.688511,1
hiperesferas_4d.csv,2.48746,-1.44473,-0.610195,0.215051,1
hiperesferas_4d.csv,0.702925,1.87679,-0.669472,2.1111,1
hiperesferas_4d.csv,1.60061,0.270648,0.194284,2.63718,1
hiperesferas_4d.csv,2.15898,-1.11531,1.43219,-1.37708,1
hiperesferas_4d.csv,1.21461,1.76788,1.2545,-1.53791,1
hiperesferas_4d.csv,-1.8198,1.33822,0.020209,-1.79705,1
hiperesferas_4d.csv,-2.54551,-0.48752,-1.00918,-0.70462,1
hiperesferas_4d.csv,1.29344,1.45789,-2.3969,-0.573506,1
hiperesferas_4d.csv,-0.0431584,-0.671482,2.70832,-1.15744,1
hiperesferas_4d.csv,0.334262,-2.37847,-0.932338,-1.60124,1
hiperesferas_4d.csv,1.93278,-0.414325,0.302665,2.07803,1
hiperesferas_4d.csv,0.482203,-2.4254,1.43379,1.36179,1
hiperesferas_4d.csv,1.89157,-0.291814,1.89403,1.43786,1
hiperesferas_4d.csv,-0.187072,0.417599,-0.145408,-0.835202,2
hiperesferas_4d.csv,-1.95362,0.139923,2.11048,-0.395643,1
hiperesferas_4d.csv,0.108297,2.18164,0.0875928,-1.93807,1
hiperesferas_4d.csv,0.448889,-0.54723,-0.0899772,0.648872,2
hiperesferas_4d.csv,0.0980747,0.0656217,-0.49154,-0.958179,2
hiperesferas_4d.csv,-1.51834,1.80098,1.62384,-0.322757,1
hiperesferas_4d.csv,-0.955304,1.75933,-2.13823,-0.183265,1
hiperesferas_4d.csv,0.413737,0.326666,-2.76705,-0.903261,1
hiperesferas_4d.csv,-0.41981,0.799225,-0.310163,-0.708514,2
hiperesferas_4d.csv,-0.395509,2.56615,-0.382654,-1.29182,1
hiperesferas_4d.csv,1.60358,1.02135,-1.78106,-1.6764,1
hiperesferas_4d.csv,-1.7565,-0.745942,0.356166,-2.40786,1
hiperesferas_4d.csv,-0.12635,-2.26997,-1.3624,1.1002,1
hiperesferas_4d.csv,-0.266268,-0.627711,-0.179616,-0.649723,2
hiperesferas_4d.csv,1.16763,-2.12939,-1.60811,0.921471,1
hiperesferas_4d.csv,0.699816,0.678593,0.255743,0.417923,2
hiperesferas_4d.csv,2.60614,-0.953094,0.480264,1.07867,1
hiperesferas_4d.csv,0.951697,-1.68435,-0.960852,2.14547,1
hiperesferas_4d.csv,-0.514835,-0.0287383,2.29042,2.00125,1
hiperesferas_4d.csv,-0.560344,1.65969,1.67248,1.83054,1
hiperesferas_4d.csv,0.0751529,0.409894,-0.467077,0.928995,2
hiperesferas_4d.csv,0.0200518,-0.194499,-1.0487,0.153115,2
hiperesferas_4d.csv,0.682671,0.701408,0.540465,-0.0346012,2
hiperesferas_4d.csv,1.60079,0.176234,-2.17021,-1.43004,1
hiperesferas_4d.csv,-2.34922,0.688893,1.76892,-1.03186,1
hiperesferas_4d.csv,-0.140957,-0.150729,-1.01474,-0.167672,2
hiperesferas_4d.csv,0.738086,-2.22888,-1.40507,0.77055,1
hiperesferas_4d.csv,0.107129,0.571094,-0.516274,0.537546,2
hiperesferas_4d.csv,2.28591,0.584134,-0.139466,1.95716,1
hiperesferas_4d.csv,-0.288157,0.0992391,-0.719165,-0.462908,2
hiperesferas_4d.csv,1.66682,0.318741,2.45884,0.472205,1
hiperesferas_4d.csv,1.77827,1.9866,0.361294,-1.48551,1
hiperesferas_4d.csv,-0.438119,-2.82816,0.98791,-0.130918,1
hiperesferas_4d.csv,-1.45538,2.43895,-0.734565,-0.913375,1
hiperesferas_4d.csv,-0.681972,-1.69563,-1.01595,-2.32321,1
hiperesferas_4d.csv,0.857109,-2.29715,1.68747,-0.587115,1
hiperesferas_4d.csv,-0.475524,-0.490213,-0.117077,-0.939936,2
hiperesferas_4d.csv,-0.251503,-1.52362,1.91335,1.8517,1
hiperesferas_4d.csv,-0.270761,-0.344242,-2.83992,0.71672,1
hiperesferas_4d.csv,0.0278648,-0.866393,2.13948,-1.97835,1
hiperesferas_4d.csv,-2.22803,-1.03413,-1.67145,-0.644024,1
hiperesferas_4d.csv,1.8262,0.932674,-1.13473,-1.88674,1
hiperesferas_4d.csv,0.518202,0.808317,-0.11799,0.279735,2
hiperesferas_4d.csv,0.386887,-0.432754,-0.217019,-0.846188,2
hiperesferas_4d.csv,-0.972187,0.40545,-0.413782,0.433908,2
hiperesferas_4d.csv,2.79828,0.653123,0.503736,-0.928475,1
hiperesferas_4d.csv,-0.317451,-0.540171,0.875381,-0.362716,2
hiperesferas_4d.csv,-1.01588,-1.56901,0.192097,-2.22317,1
hiperesferas_4d.csv,-0.541749,-0.094139,0.452334,0.677155,2
hiperesferas_4d.csv,-0.632796,0.957729,-0.306016,0.30019,2
hiperesferas_4d.csv,0.438563,-0.45905,-0.961242,-2.85419,1
hiperesferas_4d.csv,-1.86782,1.76593,-1.51856,0.46469,1
hiperesferas_4d.csv,0.168458,-0.0533375,-0.541359,0.810599,2
hiperesferas_4d.csv,-2.58131,0.540075,-0.392562,1.19818,1
hiperesferas_4d.csv,-0.121801,-0.177346,-0.916266,-2.85443,1
hiperesferas_4d.csv,0.303342,-0.160429,1.25795,-2.76698,1
hiperesferas_4d.csv,0.355499,0.514775,-0.0799971,-0.63668,2
hiperesferas_4d.csv,-0.79531,0.4664,0.0705316,-0.233147,2
hiperesferas_4d.csv,1.87826,0.389157,-2.09176,-0.592752,1
hiperesferas_4d.csv,0.424063,0.312741,-2.74075,0.576355,1
hiperesferas_4d.csv,0.285987,1.12902,2.7423,0.72654,1
hiperesferas_4d.csv,-0.500933,-0.136826,0.995794,-0.0564908,2
hiperesferas_4d.csv,2.53924,0.815442,-0.40462,1.02106,1
hiperesferas_4d.csv,0.689316,-0.335189,0.6483,0.044348,2
hiperesferas_4d.csv,-0.245616,-0.596181,-0.166963,0.484987,2
hiperesferas_4d.csv,-0.708424,-1.3736,0.00706364,-2.38883,1
hiperesferas_4d.csv,-1.04231,1.47481,2.09069,1.26838,1
hiperesferas_4d.csv,-1.97282,-2.12904,-0.812861,-0.792009,1
hiperesferas_4d.csv,1.96773,1.808,0.995961,-0.338505,1
hiperesferas_4d.csv,-0.0801407,1.03881,0.0734881,-0.0674758,2
hiperesferas_4d.csv,-1.3429,1.86803,-1.94882,-0.191684,1
hiperesferas_4d.csv,-0.830609,0.354031,-2.80042,-1.11952,1
hiperesferas_4d.csv,-0.453004,-0.694058,0.159488,0.907269,2
hiperesferas_4d.csv,-0.214388,-1.7472,0.558116,-2.33244,1
hiperesferas_4d.csv,-2.22903,0.451325,-1.70538,0.937576,1
hiperesferas_4d.csv,0.670578,0.748186,0.30111,-0.180231,2
hiperesferas_4d.csv,-0.64578,1.1427,-1.12533,-2.5992,1
hiperesferas_4d.csv,-0.503699,-0.567883,-0.517413,-0.566851,2
hiperesferas_4d.csv,-2.41797,-1.68515,-0.580559,0.359269,1
hiperesferas_4d.csv,-0.819782,-0.659134,0.515678,0.0165,2
hiperesferas_4d.csv,-1.35082,0.427369,0.110689,-2.7257,1
hiperesferas_4d.csv,-1.00607,0.462031,-1.70875,-2.32933,1
hiperesferas_4d.csv,-0.742688,2.53875,-1.30246,-0.309602,1
hiperesferas_4d.csv,1.80836,-0.481041,-0.783817,2.27565,1
hiperesferas_4d.csv,-1.89312,2.03727,1.00473,-0.549136,1
hiperesferas_4d.csv,-0.0463164,-2.86405,0.29188,0.986652,1
hiperesferas_4d.csv,0.770618,-2.80714,-0.36125,0.0649874,1
hiperesferas_4d.csv,0.972839,1.01607,2.50271,-0.0207628,1
hiperesferas_4d.csv,0.181135,-2.34957,0.0233526,2.0646,1
hiperesferas_4d.csv,0.349496,-1.16304,0.344292,-0.150078,2
hiperesferas_4d.csv,0.978002,2.36134,-1.58193,-0.626581,1
hiperesferas_4d.csv,2.0463,1.33319,1.53143,-0.404604,1
hiperesferas_4d.csv,-1.57738,0.0848821,2.26992,1.05235,1
hiperesferas_4d.csv,-0.548325,-0.327354,0.327293,0.485989,2
hiperesferas_4d.csv,0.351881,0.850338,2.50804,1.45613,1
hiperesferas_4d.csv,2.32386,0.69745,-2.12318,-0.715213,1
hiperesferas_4d.csv,0.683677,-0.639814,-0.457233,0.0118787,2
hiperesferas_4d.csv,-0.0462225,-2.5403,-1.7293,0.342915,1
hiperesferas_4d.csv,0.694096,-0.953008,1.10739,-2.50966,1
hiperesferas_4d.csv,0.892798,0.887821,-0.741191,-2.75644,1
hiperesferas_4d.csv,-1.0261,-2.05906,-0.261598,1.83079,1
hiperesferas_4d.csv,0.612447,-0.557751,0.531847,0.213885,2
hiperesferas_4d.csv,0.778025,0.194705,2.84218,1.06788,1
hiperesferas_4d.csv,0.25933,-1.09596,-2.55511,1.12531,1
hiperesferas_4d.csv,0.563338,-0.412767,-0.36953,-0.755745,2
hiperesferas_4d.csv,-2.75232,-0.446977,0.815892,-0.115986,1
hiperesferas_4d.csv,-0.694287,-0.18082,1.58048,-2.39683,1
hiperesferas_4d.csv,1.2784,-2.22297,0.511146,-1.05482,1
hiperesferas_4d.csv,-1.62916,-1.82407,-0.786569,1.83416,1
hiperesferas_4d.csv,-0.818049,0.950011,-2.53762,1.39317,1
hiperesferas_4d.csv,-2.41246,1.20116,0.780389,1.11758,1
hiperesferas_4d.csv,-0.34487,1.59225,-1.09887,2.15247,1
hiperesferas_4d.csv,-1.64818,2.28212,0.225618,0.651521,1
hiperesferas_4d.csv,0.183624,0.542333,-0.0346573,-0.805579,2
hiperesferas_4d.csv,-2.9353,1.03243,-0.467825,0.546275,1
hiperesferas_4d.csv,-1.22526,-0.0808064,2.09922,-1.95461,1
hiperesferas_4d.csv,-0.404673,-0.677851,1.51508,-2.48386,1
hiperesferas_4d.csv,0.432286,0.828693,-0.742628,-0.117542,2
hiperesferas_4d.csv,1.87216,-0.433664,2.22745,-0.346437,1
hiperesferas_4d.csv,2.61786,-0.627044,-1.25285,-0.455114,1
hiperesferas_4d.csv,2.18453,-1.80585,-0.84302,0.110983,1
hiperesferas_4d.csv,1.26358,0.599685,-2.67113,0.19396,1
hiperesferas_4d.csv,1.30707,-1.3933,1.11193,1.90224,1
hiperesferas_4d.csv,-2.26197,1.47807,0.280801,-1.30509,1
hiperesferas_4d.csv,-0.349088,-0.101767,0.678653,-0.28365,2
hiperesferas_4d.csv,-2.64581,-1.30505,-0.330867,0.147444,1
hiperesferas_4d.csv,0.761843,-1.95705,-0.163747,-2.1697,1
hiperesferas_4d.csv,-0.449974,0.31048,-0.244303,0.896032,2
hiperesferas_4d.csv,-1.58703,0.109577,2.00236,-1.68182,1
hiperesferas_4d.csv,0.380908,-2.38381,-0.767292,-1.75594,1
hiperesferas_4d.csv,-1.84583,0.304334,1.79202,1.66149,1
hiperesferas_4d.csv,0.362968,-0.0155896,-0.274576,-0.834693,2
hiperesferas_4d.csv,0.32281,2.23178,0.069761,1.66279,1
hiperesferas_4d.csv,-0.701976,-0.0870765,0.0951587,0.532302,2
hiperesferas_4d.csv,-0.0590376,-2.16653,1.46981,1.47796,1
hiperesferas_4d.csv,-0.574124,1.45865,0.118214,-2.77548,1
hiperesferas_4d.csv,0.177724,0.480212,0.847095,0.396906,2
hiperesferas_4d.csv,0.322271,-0.643399,0.572618,0.450307,2
hiperesferas_4d.csv,0.782028,1.00393,-1.0764,-2.57907,1
hiperesferas_4d.csv,1.55727,0.216252,0.595054,2.57696,1
hiperesferas_4d.csv,2.1025,-0.538574,1.86752,-0.97312,1
hiperesferas_4d.csv,-1.34318,-0.901976,2.17791,-1.3327,1
hiperesferas_4d.csv,1.64823,-0.450617,-1.27,1.98885,1
hiperesferas_4d.csv,0.825528,0.333348,-0.265171,-0.175972,2
hiperesferas_4d.csv,-0.372243,0.221616,0.885204,-0.0455931,2
hiperesferas_4d.csv,-0.113886,0.0833324,-1.16182,-0.00733754,2
hiperesferas_4d.csv,0.533393,1.60707,0.671623,-2.40154,1
hiperesferas_4d.csv,-0.620602,-0.191003,0.648583,0.516535,2
hiperesferas_4d.csv,0.0354438,-0.483106,1.02234,-0.0976719,2
hiperesferas_4d.csv,1.25087,-2.24913,-1.28452,-1.01637,1
hiperesferas_4d.csv,-0.101188,0.452208,2.98377,0.114008,1
hiperesferas_4d.csv,-1.99465,0.893917,-1.88965,-0.804445,1
hiperesferas_4d.csv,-2.09988,0.950297,0.896108,-1.13269,1
hiperesferas_4d.csv,-0.201749,-0.128043,0.837186,0.135738,2
hiperesferas_4d.csv,-0.188256,1.03108,0.250373,-0.113908,2
hiperesferas_4d.csv,0.267513,0.593312,-0.36883,-0.487801,2
hiperesferas_4d.csv,0.194089,-2.63405,0.482785,-1.56237,1
hiperesferas_4d.csv,0.0765157,-0.485682,-2.69311,-1.64363,1
hiperesferas_4d.csv,-0.623839,-1.5451,-0.59929,2.44273,1
hiperesferas_4d.csv,-0.460504,-2.44616,0.95857,1.59906,1
hiperesferas_4d.csv,1.74675,-1.40215,-0.23458,-2.03774,1
hiperesferas_4d.csv,1.6703,-0.146057,0.861678,2.64174,1
hiperesferas_4d.csv,0.203293,0.182337,-0.637319,0.503461,2
hiperesferas_4d.csv,2.26024,-1.36181,-0.527199,-1.25191,1
hiperesferas_4d.csv,-0.0762094,0.824406,-0.629578,-0.0139027,2
hiperesferas_4d.csv,1.15134,1.9469,1.97358,0.900076,1
hiperesferas_4d.csv,0.153012,1.27348,-2.45879,0.451339,1
hiperesferas_4d.csv,0.0473732,0.0962733,0.746783,-0.560854,2
hiperesferas_4d.csv,2.76302,0.0157148,0.0221462,-1.12408,1
hiperesferas_4d.csv,1.18699,2.0645,-0.751493,1.90787,1
hiperesferas_4d.csv,-1.00923,0.0991992,-2.04129,1.75609,1
hiperesferas_4d.csv,0.618093,-0.679954,0.0824566,-0.427971,2
hiperesferas_4d.csv,0.700175,0.481522,0.398272,-2.90282,1
hiperesferas_4d.csv,-0.765816,2.45657,0.32745,-1.49693,1
hiperesferas_4d.csv,-0.37638,0.563589,0.631463,0.368511,2
hiperesferas_4d.csv,0.860486,-1.46535,1.82176,1.63122,1
hiperesferas_4d.csv,-0.282187,0.36997,1.1696,2.51522,1
hiperesferas_4d.csv,-0.716339,-2.94725,-0.285769,-0.077716,1
hiperesferas_4d.csv,-0.362474,0.500759,0.592541,0.154729,2
hiperesferas_4d.csv,-1.16524,-2.27101,0.858546,-1.17867,1
hiperesferas_4d.csv,0.920063,0.110793,-0.256702,-0.00567993,2
hiperesferas_4d.csv,-1.2532,0.94902,2.39806,1.14994,1
hiperesferas_4d.csv,-0.824689,0.952644,-1.01507,2.60589,1
hiperesferas_4d.csv,1.90177,0.923475,2.0578,-1.19023,1
hiperesferas_4d.csv,0.376204,0.377455,0.700905,0.480887,2
hiperesferas_4d.csv,-0.100147,0.469627,-2.80595,-0.114971,1
hiperesferas_4d.csv,0.239619,-0.325364,0.000723626,-0.836232,2
hiperesferas_4d.csv,-0.296168,1.4669,-0.269334,-2.72851,1
hiperesferas_4d.csv,-0.0505066,-2.09908,-1.86328,1.09404,1
hiperesferas_4d.csv,0.923929,0.200906,-2.05652,1.92717,1
hiperesferas_4d.csv,-0.970062,0.342213,-0.105248,-0.0567283,2
hiperesferas_4d.csv,-0.899576,-0.30118,-0.319987,-0.475466,2
hiperesferas_4d.csv,-0.389368,-0.441721,-2.82811,-0.336224,1
hiperesferas_4d.csv,-0.769742,-0.929989,-0.833072,2.70189,1
hiperesferas_4d.csv,0.455449,0.338731,0.604576,0.514135,2
hiperesferas_4d.csv,0.480741,-0.209287,0.929878,0.0390949,2
hiperesferas_4d.csv,-0.860025,-0.316327,0.33302,-0.139143,2
hiperesferas_4d.csv,-0.101782,0.60774,0.523915,0.724092,2
hiperesferas_4d.csv,-0.202302,-1.05163,-2.8612,0.423734,1
hiperesferas_4d.csv,-0.492253,-0.952964,2.73966,-0.166462,1
hiperesferas_4d.csv,-0.63625,-0.269905,0.865677,-2.88144,1
hiperesferas_4d.csv,0.429021,-0.6942,0.497365,0.676102,2
hiperesferas_4d.csv,-2.50869,-0.174565,-1.65617,-0.0474324,1
hiperesferas_4d.csv,0.202355,0.0377183,0.656599,-0.674482,2
hiperesferas_4d.csv,1.24574,0.807893,-1.36189,2.2873,1
hiperesferas_4d.csv,0.316784,0.578185,-0.65845,0.477726,2
hiperesferas_4d.csv,2.63978,0.269776,-0.985815,-0.681275,1
hiperesferas_4d.csv,2.91989,0.251573,0.651163,0.615777,1
hiperesferas_4d.csv,-1.1135,0.00814444,-0.266782,0.502231,2
hiperesferas_4d.csv,-0.100516,-1.07724,-0.346333,-0.0653434,2
hiperesferas_4d.csv,0.632002,2.78117,0.883795,1.13383,1
hiperesferas_4d.csv,0.139562,-1.12958,2.51297,-1.50304,1
hiperesferas_4d.csv,1.11915,0.833951,1.05306,-2.40298,1
hiperesferas_4d.csv,0.38065,-0.142414,0.485167,-0.630789,2
hiperesferas_4d.csv,0.824482,-0.112306,0.661467,0.578805,2
hiperesferas_4d.csv,-0.673678,0.148363,0.24627,-0.730596,2
