archivo,Dimension_1,Dimension_2,Dimension_3,Cluster
espiral_3d.csv,-0.0532415,2.04156,0.784219,1
espiral_3d.csv,-0.203125,1.9414,1.0593,1
espiral_3d.csv,0.103416,1.95377,0.850293,1
espiral_3d.csv,-0.138196,2.11005,1.00379,1
espiral_3d.csv,-0.301166,2.07462,1.06135,1
espiral_3d.csv,-0.345261,2.01732,1.09672,1
espiral_3d.csv,-0.156681,1.97236,0.963191,1
espiral_3d.csv,-0.184416,1.85728,1.04486,1
espiral_3d.csv,-0.476467,2.08361,0.977198,1
espiral_3d.csv,-0.244967,2.02446,0.882683,1
espiral_3d.csv,-0.261754,2.12816,1.09524,1
espiral_3d.csv,-0.512789,1.93961,1.02355,1
espiral_3d.csv,-0.539427,2.1361,1.02544,1
espiral_3d.csv,-0.771822,1.99692,0.978197,1
espiral_3d.csv,-0.541406,1.9217,1.09572,1
espiral_3d.csv,-0.454358,1.98191,0.983086,1
espiral_3d.csv,-0.602852,1.95007,0.938776,1
espiral_3d.csv,-0.573186,1.98808,1.17507,1
espiral_3d.csv,-0.537864,1.86694,1.10505,1
espiral_3d.csv,-0.790766,1.998,0.973364,1
espiral_3d.csv,-0.83021,1.94877,0.75957,1
espiral_3d.csv,-0.935129,1.89483,1.03727,1
espiral_3d.csv,-0.829034,1.74591,0.949242,1
espiral_3d.csv,-0.784968,1.95278,1.03141,1
espiral_3d.csv,-0.740298,1.92454,0.960289,1
espiral_3d.csv,-0.915821,1.73419,1.02622,1
espiral_3d.csv,-0.808239,1.93213,1.17924,1
espiral_3d.csv,-0.981295,1.98681,1.02171,1
espiral_3d.csv,-0.835275,1.83808,1.11377,1
espiral_3d.csv,-0.866211,1.80845,1.06688,1
espiral_3d.csv,-0.915976,1.8015,0.914958,1
espiral_3d.csv,-0.861546,1.75429,1.06492,1
espiral_3d.csv,-0.991064,1.72636,0.950264,1
espiral_3d.csv,-1.11193,1.59332,1.02426,1
espiral_3d.csv,-1.14326,1.73053,0.90071,1
espiral_3d.csv,-1.03862,1.75225,1.20017,1
espiral_3d.csv,-1.2541,1.63774,1.08598,1
espiral_3d.csv,-1.27953,1.5913,1.20804,1
espiral_3d.csv,-1.34981,1.50787,1.19588,1
espiral_3d.csv,-1.36742,1.61343,0.888526,1
espiral_3d.csv,-1.17207,1.52706,1.07291,1
espiral_3d.csv,-1.28383,1.67948,1.0631,1
espiral_3d.csv,-1.57392,1.53712,1.08985,1
espiral_3d.csv,-1.51088,1.61873,1.14125,1
espiral_3d.csv,-1.36405,1.45557,1.29474,1
espiral_3d.csv,-1.4114,1.55732,1.18603,1
espiral_3d.csv,-1.27918,1.39244,1.05655,1
espiral_3d.csv,-1.78083,1.53391,1.11762,1
espiral_3d.csv,-1.57386,1.42704,0.878132,1
espiral_3d.csv,-1.55924,1.61542,1.02598,1
espiral_3d.csv,-1.57891,1.28997,1.13281,1
espiral_3d.csv,-1.68825,1.34698,1.01305,1
espiral_3d.csv,-1.71393,1.43744,0.959875,1
espiral_3d.csv,-1.73958,1.37057,0.983189,1
espiral_3d.csv,-1.54516,1.26443,1.02815,1
espiral_3d.csv,-1.84724,1.50425,1.15239,1
espiral_3d.csv,-1.86729,1.4092,1.11917,1
espiral_3d.csv,-1.77174,1.23787,1.02616,1
espiral_3d.csv,-1.78714,1.19112,1.28478,1
espiral_3d.csv,-1.9709,1.37213,1.09397,1
espiral_3d.csv,-1.83672,1.2743,1.04408,1
espiral_3d.csv,-1.80245,0.892281,1.03711,1
espiral_3d.csv,-2.00311,1.00933,1.08962,1
espiral_3d.csv,-1.89353,1.17619,1.1372,1
espiral_3d.csv,-2.01964,1.11367,1.12754,1
espiral_3d.csv,-1.88,1.12492,1.12016,1
espiral_3d.csv,-2.08341,0.952013,1.06414,1
espiral_3d.csv,-2.04485,1.01382,1.19264,1
espiral_3d.csv,-2.0376,0.957957,1.13745,1
espiral_3d.csv,-2.10279,0.832778,0.949581,1
espiral_3d.csv,-2.13895,0.94125,1.05684,1
espiral_3d.csv,-2.11096,0.90885,1.1812,1
espiral_3d.csv,-2.2124,0.929845,1.24387,1
espiral_3d.csv,-2.23421,0.715355,1.25224,1
espiral_3d.csv,-2.15218,0.543035,0.995167,1
espiral_3d.csv,-2.1782,0.615667,1.09579,1
espiral_3d.csv,-2.16528,0.844845,1.11009,1
espiral_3d.csv,-2.07601,0.807843,1.28457,1
espiral_3d.csv,-2.169,0.434692,1.18923,1
espiral_3d.csv,-2.10633,0.588684,1.3196,1
espiral_3d.csv,-2.13834,0.61911,1.25579,1
espiral_3d.csv,-2.20361,0.278225,1.09924,1
espiral_3d.csv,-2.1293,0.41171,1.1288,1
espiral_3d.csv,-2.36502,0.635574,1.3213,1
espiral_3d.csv,-2.35989,0.43638,1.08711,1
espiral_3d.csv,-2.22042,0.436853,1.23833,1
espiral_3d.csv,-2.25857,0.643435,1.05637,1
espiral_3d.csv,-2.4721,0.274378,1.00436,1
espiral_3d.csv,-2.45899,0.17714,1.07094,1
espiral_3d.csv,-2.41333,0.29248,1.11455,1
espiral_3d.csv,-2.34337,0.293279,1.09053,1
espiral_3d.csv,-2.35883,0.203449,0.975012,1
espiral_3d.csv,-2.57724,0.164331,1.22037,1
espiral_3d.csv,-2.1381,0.108214,1.25515,1
espiral_3d.csv,-2.36926,0.0846608,1.3419,1
espiral_3d.csv,-2.56669,0.0586908,1.39074,1
espiral_3d.csv,-2.33007,0.144645,1.11626,1
espiral_3d.csv,-2.36485,-0.0549246,0.959422,1
espiral_3d.csv,-2.48123,-0.205942,1.26539,1
espiral_3d.csv,-2.27935,-0.101933,1.2676,1
espiral_3d.csv,-2.38451,-0.0523181,1.18807,1
espiral_3d.csv,-2.36323,-0.237329,1.25763,1
espiral_3d.csv,-2.41144,-0.151459,1.07798,1
espiral_3d.csv,-2.4789,-0.218755,1.18434,1
espiral_3d.csv,-2.41345,-0.236942,1.13447,1
espiral_3d.csv,-2.38652,-0.224518,1.35111,1
espiral_3d.csv,-2.20706,-0.431179,1.32227,1
espiral_3d.csv,-2.45638,-0.532206,0.966156,1
espiral_3d.csv,-2.19075,-0.566476,1.19055,1
espiral_3d.csv,-2.44498,-0.449126,1.16764,1
espiral_3d.csv,-2.47972,-0.513033,1.06383,1
espiral_3d.csv,-2.42764,-0.806427,1.06681,1
espiral_3d.csv,-2.32006,-0.830702,1.0631,1
espiral_3d.csv,-2.33154,-0.72708,1.41242,1
espiral_3d.csv,-2.14067,-0.797934,1.27093,1
espiral_3d.csv,-2.24126,-0.809252,1.06766,1
espiral_3d.csv,-2.3089,-0.80508,1.17564,1
espiral_3d.csv,-2.2543,-0.90108,1.10602,1
espiral_3d.csv,-2.27784,-0.82553,1.10556,1
espiral_3d.csv,-2.18553,-1.07919,1.16741,1
espiral_3d.csv,-2.2931,-1.00367,1.17072,1
espiral_3d.csv,-2.06852,-1.06292,1.47335,1
espiral_3d.csv,-2.19961,-1.00628,1.27886,1
espiral_3d.csv,-1.9774,-1.15235,1.12119,1
espiral_3d.csv,-2.29232,-1.08713,1.06266,1
espiral_3d.csv,-2.20042,-0.958178,1.25238,1
espiral_3d.csv,-2.21712,-1.22636,1.32909,1
espiral_3d.csv,-2.25501,-1.01673,1.43458,1
espiral_3d.csv,-2.1307,-1.23916,1.34631,1
espiral_3d.csv,-2.03023,-1.35503,1.19259,1
espiral_3d.csv,-2.25467,-1.26973,1.31391,1
espiral_3d.csv,-2.23954,-1.39214,1.11452,1
espiral_3d.csv,-2.17593,-1.32726,1.1779,1
espiral_3d.csv,-2.09702,-1.58059,1.27195,1
espiral_3d.csv,-2.05166,-1.526,1.23635,1
espiral_3d.csv,-2.0089,-1.56956,1.10963,1
espiral_3d.csv,-1.82547,-1.58609,1.24958,1
espiral_3d.csv,-1.88345,-1.20426,1.13681,1
espiral_3d.csv,-1.91746,-1.66203,1.20938,1
espiral_3d.csv,-2.0118,-1.73763,1.26114,1
espiral_3d.csv,-2.06398,-1.56386,1.27277,1
espiral_3d.csv,-1.85047,-1.73831,1.23255,1
espiral_3d.csv,-1.83956,-1.84091,1.23547,1
espiral_3d.csv,-1.92932,-1.84603,1.06229,1
espiral_3d.csv,-1.6839,-1.85773,1.39161,1
espiral_3d.csv,-1.68488,-1.94941,1.16844,1
espiral_3d.csv,-1.50908,-1.67708,1.27613,1
espiral_3d.csv,-1.71222,-1.94623,1.32452,1
espiral_3d.csv,-1.78196,-2.11696,1.15113,1
espiral_3d.csv,-1.67988,-2.057,1.27856,1
espiral_3d.csv,-1.76068,-2.05189,1.3726,1
espiral_3d.csv,-1.59917,-2.00395,1.37719,1
espiral_3d.csv,-1.54604,-1.88723,1.24531,1
espiral_3d.csv,-1.60674,-2.19046,1.2504,1
espiral_3d.csv,-1.43647,-1.95836,1.39133,1
espiral_3d.csv,-1.68104,-2.00759,1.11345,1
espiral_3d.csv,-1.38,-2.17976,1.36955,1
espiral_3d.csv,-1.57076,-2.05247,1.1548,1
espiral_3d.csv,-1.47158,-2.29551,1.12787,1
espiral_3d.csv,-1.36204,-2.04072,1.572,1
espiral_3d.csv,-1.32808,-2.13478,1.33052,1
espiral_3d.csv,-1.25375,-2.30527,1.32882,1
espiral_3d.csv,-1.21529,-2.35299,1.30356,1
espiral_3d.csv,-1.23984,-2.23607,1.20671,1
espiral_3d.csv,-1.20368,-2.15054,1.43172,1
espiral_3d.csv,-1.02772,-2.36178,1.34942,1
espiral_3d.csv,-1.02611,-2.23014,1.12416,1
espiral_3d.csv,-1.22117,-2.2766,1.29363,1
espiral_3d.csv,-1.11969,-2.55378,1.26782,1
espiral_3d.csv,-1.15526,-2.2395,1.32308,1
espiral_3d.csv,-0.982951,-2.40946,1.42356,1
espiral_3d.csv,-0.844326,-2.37999,1.26624,1
espiral_3d.csv,-0.930099,-2.42893,1.27859,1
espiral_3d.csv,-0.861869,-2.48385,1.41185,1
espiral_3d.csv,-0.99983,-2.46953,1.31196,1
espiral_3d.csv,-0.711687,-2.47998,1.49813,1
espiral_3d.csv,-0.607135,-2.43906,1.48371,1
espiral_3d.csv,-0.673077,-2.58593,1.42862,1
espiral_3d.csv,-0.588436,-2.63485,1.38383,1
espiral_3d.csv,-0.62429,-2.70349,1.47439,1
espiral_3d.csv,-0.574112,-2.42675,1.1848,1
espiral_3d.csv,-0.593888,-2.64122,1.46309,1
espiral_3d.csv,-0.456577,-2.62565,1.23862,1
espiral_3d.csv,-0.570279,-2.63601,1.21694,1
espiral_3d.csv,-0.465591,-2.62906,1.25712,1
espiral_3d.csv,-0.209453,-2.56699,1.20022,1
espiral_3d.csv,-0.420589,-2.92752,1.2811,1
espiral_3d.csv,-0.207865,-2.74921,1.40744,1
espiral_3d.csv,-0.393688,-2.63622,1.30785,1
espiral_3d.csv,-0.197,-2.73281,1.23821,1
espiral_3d.csv,-0.270108,-2.63357,1.40727,1
espiral_3d.csv,-0.00621025,-2.70401,1.38367,1
espiral_3d.csv,-0.240075,-2.76895,1.36863,1
espiral_3d.csv,0.171724,-2.67795,1.52698,1
espiral_3d.csv,0.0801881,-2.82181,1.38709,1
espiral_3d.csv,0.0882009,-2.84791,1.33894,1
espiral_3d.csv,0.0882577,-2.59605,1.17131,1
espiral_3d.csv,0.273772,-2.85219,1.24417,1
espiral_3d.csv,0.31563,-2.68651,1.50884,1
espiral_3d.csv,0.322228,-2.55418,1.44126,1
espiral_3d.csv,0.271097,-2.72563,1.51173,1
espiral_3d.csv,0.253449,-2.82414,1.35849,1
espiral_3d.csv,0.165613,-2.74345,1.20278,1
espiral_3d.csv,0.426092,-2.66831,1.34571,1
espiral_3d.csv,0.633231,-2.89774,1.51452,1
espiral_3d.csv,0.577774,-2.91942,1.66848,1
espiral_3d.csv,0.548621,-2.83097,1.25869,1
espiral_3d.csv,0.577713,-2.75063,1.41167,1
espiral_3d.csv,0.614626,-2.66851,1.36464,1
espiral_3d.csv,0.495559,-2.73998,1.16866,1
espiral_3d.csv,0.76903,-2.81545,1.42374,1
espiral_3d.csv,0.909594,-2.80415,1.51554,1
espiral_3d.csv,0.779304,-2.52497,1.3749,1
espiral_3d.csv,0.782963,-2.62186,1.36983,1
espiral_3d.csv,0.827135,-2.72793,1.41095,1
espiral_3d.csv,1.08965,-2.86238,1.41973,1
espiral_3d.csv,1.06196,-2.63773,1.55041,1
espiral_3d.csv,1.03593,-2.66291,1.48065,1
espiral_3d.csv,1.09704,-2.67015,1.47504,1
espiral_3d.csv,1.06544,-2.67815,1.37263,1
espiral_3d.csv,1.30942,-2.92434,1.46699,1
espiral_3d.csv,1.22077,-2.75481,1.4604,1
espiral_3d.csv,1.30795,-2.51153,1.16625,1
espiral_3d.csv,1.43984,-2.62732,1.50209,1
espiral_3d.csv,1.41991,-2.62355,1.50148,1
espiral_3d.csv,1.34963,-2.72465,1.55421,1
espiral_3d.csv,1.35281,-2.58388,1.39913,1
espiral_3d.csv,1.49941,-2.48437,1.49625,1
espiral_3d.csv,1.37984,-2.5324,1.43184,1
espiral_3d.csv,1.74491,-2.44836,1.55397,1
espiral_3d.csv,1.60001,-2.46346,1.42278,1
espiral_3d.csv,1.62005,-2.33217,1.58691,1
espiral_3d.csv,1.71328,-2.25057,1.35497,1
espiral_3d.csv,1.67595,-2.41777,1.4849,1
espiral_3d.csv,1.72127,-2.24775,1.36236,1
espiral_3d.csv,1.80088,-2.22675,1.25093,1
espiral_3d.csv,2.04779,-2.2978,1.25696,1
espiral_3d.csv,1.89011,-2.23952,1.45327,1
espiral_3d.csv,2.01172,-2.14085,1.49325,1
espiral_3d.csv,1.99552,-2.1981,1.64301,1
espiral_3d.csv,1.84008,-2.14513,1.47397,1
espiral_3d.csv,2.10641,-2.21427,1.2951,1
espiral_3d.csv,2.07742,-2.07191,1.62043,1
espiral_3d.csv,1.97092,-1.95409,1.71021,1
espiral_3d.csv,2.09595,-2.16755,1.43478,1
espiral_3d.csv,2.17044,-1.95036,1.41834,1
espiral_3d.csv,2.3594,-2.08587,1.30556,1
espiral_3d.csv,2.34892,-2.16896,1.46107,1
espiral_3d.csv,2.58389,-1.90918,1.37141,1
espiral_3d.csv,2.29975,-1.87894,1.50155,1
espiral_3d.csv,2.40458,-1.94309,1.65624,1
espiral_3d.csv,2.39521,-1.73124,1.42667,1
espiral_3d.csv,2.53115,-1.7938,1.51925,1
espiral_3d.csv,2.34047,-1.8314,1.56231,1
espiral_3d.csv,2.42014,-1.78016,1.43118,1
espiral_3d.csv,2.56456,-1.72021,1.48573,1
espiral_3d.csv,2.52576,-1.81104,1.35239,1
espiral_3d.csv,2.5869,-1.65448,1.60717,1
espiral_3d.csv,2.67838,-1.46982,1.68548,1
espiral_3d.csv,2.60122,-1.4373,1.44707,1
espiral_3d.csv,2.88199,-1.26378,1.5087,1
espiral_3d.csv,2.70202,-1.28568,1.4948,1
espiral_3d.csv,2.62369,-1.29321,1.51936,1
espiral_3d.csv,2.73301,-1.42256,1.34175,1
espiral_3d.csv,2.76304,-1.2067,1.49293,1
espiral_3d.csv,2.90714,-1.3252,1.41205,1
espiral_3d.csv,2.78018,-1.22025,1.59652,1
espiral_3d.csv,2.73216,-1.03193,1.71821,1
espiral_3d.csv,2.82782,-1.0001,1.41787,1
espiral_3d.csv,2.96066,-0.976263,1.61187,1
espiral_3d.csv,2.87229,-1.33194,1.46335,1
espiral_3d.csv,2.83127,-1.08948,1.54175,1
espiral_3d.csv,2.87129,-1.02888,1.42565,1
espiral_3d.csv,2.86024,-0.788668,1.46743,1
espiral_3d.csv,2.8982,-0.900533,1.56943,1
espiral_3d.csv,3.01249,-1.11303,1.6397,1
espiral_3d.csv,3.12695,-0.866957,1.44231,1
espiral_3d.csv,2.95401,-0.790591,1.56393,1
espiral_3d.csv,2.81935,-0.779527,1.69746,1
espiral_3d.csv,2.93541,-0.495839,1.58108,1
espiral_3d.csv,2.86079,-0.508811,1.53578,1
espiral_3d.csv,3.00889,-0.499738,1.59701,1
espiral_3d.csv,3.13716,-0.358038,1.59237,1
espiral_3d.csv,2.94003,-0.474608,1.84786,1
espiral_3d.csv,3.16046,-0.141458,1.6951,1
espiral_3d.csv,3.12184,-0.299165,1.5539,1
espiral_3d.csv,2.93274,-0.278208,1.68063,1
espiral_3d.csv,3.05464,-0.189325,1.64672,1
espiral_3d.csv,3.03093,-0.225971,1.46177,1
espiral_3d.csv,3.04617,-0.259748,1.47552,1
espiral_3d.csv,3.27603,-0.172519,1.58021,1
espiral_3d.csv,3.0887,0.0870794,1.70069,1
espiral_3d.csv,3.22949,0.050107,1.54847,1
espiral_3d.csv,3.02718,0.26427,1.49761,1
espiral_3d.csv,3.21521,0.226408,1.52005,1
espiral_3d.csv,3.25431,0.247505,1.75037,1
espiral_3d.csv,3.10443,0.0932125,1.52903,1
espiral_3d.csv,3.17228,0.278407,1.54224,1
espiral_3d.csv,2.95969,0.370479,1.78082,1
espiral_3d.csv,3.19543,0.435233,1.64283,1
espiral_3d.csv,3.18628,0.518407,1.62712,1
espiral_3d.csv,3.11205,0.39658,1.56469,1
espiral_3d.csv,3.17065,0.495513,1.62303,1
espiral_3d.csv,3.17824,0.661374,1.72187,1
espiral_3d.csv,3.13639,0.498191,1.56109,1
espiral_3d.csv,3.12644,0.496268,1.73646,1
espiral_3d.csv,3.12888,0.768808,1.73615,1
espiral_3d.csv,3.04341,0.838842,1.59062,1
espiral_3d.csv,3.07897,0.754908,1.77016,1
espiral_3d.csv,3.04995,0.952673,1.4181,1
espiral_3d.csv,3.1948,1.03844,1.61735,1
espiral_3d.csv,3.04258,1.0236,1.83849,1
espiral_3d.csv,2.8766,1.11205,1.52045,1
espiral_3d.csv,3.03775,1.05917,1.57078,1
espiral_3d.csv,3.02469,1.02049,1.71853,1
espiral_3d.csv,2.83151,1.23766,1.58496,1
espiral_3d.csv,2.87819,1.25352,1.46392,1
espiral_3d.csv,2.98279,1.14039,1.66775,1
espiral_3d.csv,2.86911,1.28676,1.65302,1
espiral_3d.csv,2.86621,1.37502,1.47424,1
espiral_3d.csv,2.98766,1.60603,1.90685,1
espiral_3d.csv,2.91398,1.55683,1.45157,1
espiral_3d.csv,3.03464,1.60384,1.58324,1
espiral_3d.csv,2.98678,1.5487,1.58783,1
espiral_3d.csv,2.88849,1.51544,1.7378,1
espiral_3d.csv,2.71247,1.5641,1.54667,1
espiral_3d.csv,2.87034,1.65445,1.50484,1
espiral_3d.csv,2.70935,1.7596,1.52354,1
espiral_3d.csv,2.62951,2.02027,1.55759,1
espiral_3d.csv,2.68635,1.8184,1.60351,1
espiral_3d.csv,2.754,1.99555,1.61705,1
espiral_3d.csv,2.54067,2.07341,1.64012,1
espiral_3d.csv,2.80904,1.76624,1.67119,1
espiral_3d.csv,2.7988,1.9999,1.6311,1
espiral_3d.csv,2.60668,2.02335,1.62445,1
espiral_3d.csv,2.51279,2.06006,1.78054,1
espiral_3d.csv,2.56139,2.19099,1.74052,1
espiral_3d.csv,2.45683,2.13117,1.6014,1
espiral_3d.csv,2.4507,2.14487,1.61364,1
espiral_3d.csv,2.36545,2.50496,1.38828,1
espiral_3d.csv,2.36494,2.50629,1.67985,1
espiral_3d.csv,2.42338,2.38441,1.60294,1
espiral_3d.csv,2.08829,2.43517,1.59411,1
espiral_3d.csv,2.1962,2.40438,1.84816,1
espiral_3d.csv,2.47979,2.51512,1.6292,1
espiral_3d.csv,2.084,2.57882,1.85597,1
espiral_3d.csv,2.13873,2.33207,1.74668,1
espiral_3d.csv,2.2231,2.4488,1.69933,1
espiral_3d.csv,2.13013,2.63691,1.60461,1
espiral_3d.csv,2.14641,2.64012,1.53717,1
espiral_3d.csv,1.79906,2.84217,1.74935,1
espiral_3d.csv,1.97137,2.70706,1.63679,1
espiral_3d.csv,1.81296,2.74232,1.47968,1
espiral_3d.csv,1.80429,2.78811,1.75468,1
espiral_3d.csv,1.83068,2.93177,1.83061,1
espiral_3d.csv,1.89669,2.93175,1.69888,1
espiral_3d.csv,1.64842,2.99044,1.86767,1
espiral_3d.csv,1.73578,3.13924,1.54914,1
espiral_3d.csv,1.54067,3.0634,1.73013,1
espiral_3d.csv,1.74145,3.00601,1.61891,1
espiral_3d.csv,1.54218,2.88325,1.59485,1
espiral_3d.csv,1.61372,3.15203,1.74601,1
espiral_3d.csv,1.29681,3.05642,1.58921,1
espiral_3d.csv,1.53852,3.06066,1.60514,1
espiral_3d.csv,1.37531,3.08105,1.86409,1
espiral_3d.csv,1.24985,3.03041,1.50243,1
espiral_3d.csv,1.27079,3.13865,1.57683,1
espiral_3d.csv,1.34289,3.2853,1.7189,1
espiral_3d.csv,1.31006,3.30778,1.64144,1
espiral_3d.csv,1.01894,3.34549,1.76536,1
espiral_3d.csv,1.08867,3.20042,1.78852,1
espiral_3d.csv,0.944573,3.29543,1.87442,1
espiral_3d.csv,0.902087,3.16809,1.62648,1
espiral_3d.csv,1.01528,3.36981,1.72085,1
espiral_3d.csv,0.812255,3.41098,1.65083,1
espiral_3d.csv,0.840702,3.30661,1.64797,1
espiral_3d.csv,0.693027,3.35864,1.73486,1
espiral_3d.csv,0.726641,3.04295,1.66098,1
espiral_3d.csv,0.609952,3.57705,1.63574,1
espiral_3d.csv,0.611111,3.58995,1.61445,1
espiral_3d.csv,0.579671,3.37326,1.69728,1
espiral_3d.csv,0.40514,3.39248,2.02194,1
espiral_3d.csv,0.514822,3.58714,1.80095,1
espiral_3d.csv,0.214439,3.52689,1.86105,1
espiral_3d.csv,0.23419,3.59348,1.82619,1
espiral_3d.csv,0.448988,3.46383,1.648,1
espiral_3d.csv,0.171681,3.65693,1.57692,1
espiral_3d.csv,-0.0551163,3.5292,1.7175,1
espiral_3d.csv,0.0962049,3.62077,1.70851,1
espiral_3d.csv,-0.14831,3.73576,1.66604,1
espiral_3d.csv,-0.123494,3.64586,1.72932,1
espiral_3d.csv,-0.0806328,3.58704,1.87813,1
espiral_3d.csv,-0.164453,3.69311,1.55819,1
espiral_3d.csv,-0.112036,3.45861,1.911,1
espiral_3d.csv,-0.230797,3.4758,1.84206,1
espiral_3d.csv,-0.212735,3.60689,1.67481,1
espiral_3d.csv,-0.407559,3.54099,1.77565,1
espiral_3d.csv,-0.341321,3.33767,1.81521,1
espiral_3d.csv,-0.502452,3.45216,1.70954,1
espiral_3d.csv,-0.552073,3.17183,1.71566,1
espiral_3d.csv,-0.675356,3.58021,1.70724,1
espiral_3d.csv,-0.666416,3.67523,1.88922,1
espiral_3d.csv,-0.61177,3.46417,1.8461,1
espiral_3d.csv,-0.782424,3.48676,1.83476,1
espiral_3d.csv,-0.875702,3.64697,1.77978,1
espiral_3d.csv,-0.81105,3.63359,1.90096,1
espiral_3d.csv,-1.07056,3.52196,1.88487,1
espiral_3d.csv,-0.897153,3.35466,1.7361,1
espiral_3d.csv,-0.943424,3.37741,1.77383,1
espiral_3d.csv,-0.941687,3.43547,1.73313,1
espiral_3d.csv,-1.24327,3.45927,1.67449,1
espiral_3d.csv,-1.2363,3.44415,1.93972,1
espiral_3d.csv,-1.20069,3.32333,1.92965,1
espiral_3d.csv,-1.35306,3.25416,1.79661,1
espiral_3d.csv,-1.23474,3.37634,1.81707,1
espiral_3d.csv,-1.27004,3.19785,1.68926,1
espiral_3d.csv,-1.65031,3.35851,1.83647,1
espiral_3d.csv,-1.38915,3.32495,1.78141,1
espiral_3d.csv,-1.59766,3.29083,1.65665,1
espiral_3d.csv,-1.38093,3.30861,1.84683,1
espiral_3d.csv,-1.64425,3.30423,1.81377,1
espiral_3d.csv,-1.82238,3.26901,1.8684,1
espiral_3d.csv,-1.8934,3.32586,1.86117,1
espiral_3d.csv,-1.79222,3.29717,1.83602,1
espiral_3d.csv,-1.88594,3.21211,1.76335,1
espiral_3d.csv,-1.96427,3.11593,1.74223,1
espiral_3d.csv,-1.78956,2.93405,1.71003,1
espiral_3d.csv,-1.94114,3.11665,1.73925,1
espiral_3d.csv,-2.06265,3.1618,1.84082,1
espiral_3d.csv,-1.91386,2.81145,1.91523,1
espiral_3d.csv,-2.10701,3.041,1.82741,1
espiral_3d.csv,-2.30216,2.96344,1.93143,1
espiral_3d.csv,-2.26184,2.98937,1.74996,1
espiral_3d.csv,-2.39333,2.75689,1.81524,1
espiral_3d.csv,-2.317,2.82639,2.11654,1
espiral_3d.csv,-2.44662,2.78546,1.86848,1
espiral_3d.csv,-2.57664,2.73681,1.97264,1
espiral_3d.csv,-2.54782,2.62556,1.76935,1
espiral_3d.csv,-2.65002,2.67383,1.98322,1
espiral_3d.csv,-2.78427,2.59522,1.8803,1
espiral_3d.csv,-2.87821,2.50383,1.79988,1
espiral_3d.csv,-2.81846,2.56561,1.85381,1
espiral_3d.csv,-2.8378,2.54771,2.04418,1
espiral_3d.csv,-2.66112,2.27039,1.93158,1
espiral_3d.csv,-2.88499,2.4352,1.83605,1
espiral_3d.csv,-2.89691,2.39113,1.81998,1
espiral_3d.csv,-3.03913,2.28672,1.90331,1
espiral_3d.csv,-2.92973,2.37182,1.83246,1
espiral_3d.csv,-3.0007,2.33694,2.00044,1
espiral_3d.csv,-3.07373,2.17213,1.905,1
espiral_3d.csv,-3.22085,2.12772,1.96235,1
espiral_3d.csv,-3.07901,2.07226,1.91166,1
espiral_3d.csv,-3.26225,2.1212,1.88411,1
espiral_3d.csv,-3.24322,1.96561,1.8876,1
espiral_3d.csv,-3.29549,2.0179,1.85637,1
espiral_3d.csv,-3.12571,2.0483,1.80874,1
espiral_3d.csv,-3.31157,1.78581,1.86724,1
espiral_3d.csv,-3.15105,1.76863,1.93792,1
espiral_3d.csv,-3.3291,1.64726,1.81839,1
espiral_3d.csv,-3.53497,1.60609,1.6209,1
espiral_3d.csv,-3.39023,1.84693,1.92269,1
espiral_3d.csv,-3.6158,1.52352,1.86402,1
espiral_3d.csv,-3.60459,1.61958,1.99294,1
espiral_3d.csv,-3.64618,1.55132,2.0666,1
espiral_3d.csv,-3.36733,1.71009,1.82572,1
espiral_3d.csv,-3.30124,1.33242,1.85867,1
espiral_3d.csv,-3.57617,1.25343,1.95982,1
espiral_3d.csv,-3.76521,1.2311,2.05048,1
espiral_3d.csv,-3.66235,1.21204,1.97145,1
espiral_3d.csv,-3.56212,0.974823,1.98438,1
espiral_3d.csv,-3.72763,1.09906,2.03392,1
espiral_3d.csv,-3.84095,0.922789,1.73639,1
espiral_3d.csv,-3.79625,1.09836,1.91987,1
espiral_3d.csv,-3.89422,0.857649,1.78515,1
espiral_3d.csv,-3.89067,0.885637,1.81855,1
espiral_3d.csv,-3.68388,0.779839,1.9465,1
espiral_3d.csv,-3.83903,0.804104,2.01826,1
espiral_3d.csv,-3.79278,0.722855,1.92073,1
espiral_3d.csv,-3.78621,0.571847,1.94417,1
espiral_3d.csv,-3.88106,0.49889,1.87703,1
espiral_3d.csv,-3.81903,0.614382,2.06506,1
espiral_3d.csv,-4.00268,0.550701,1.91813,1
espiral_3d.csv,-3.8272,0.269383,1.96615,1
espiral_3d.csv,-3.86516,0.149547,2.01478,1
espiral_3d.csv,-3.7702,0.218342,2.09197,1
espiral_3d.csv,-3.93104,0.258375,1.7361,1
espiral_3d.csv,-3.67647,0.2604,1.9315,1
espiral_3d.csv,-4.12084,0.0769386,1.81757,1
espiral_3d.csv,-3.88341,0.026433,1.86982,1
espiral_3d.csv,-3.81907,0.00285002,2.06355,1
espiral_3d.csv,-3.93253,-0.282352,2.06576,1
espiral_3d.csv,-3.96169,-0.342962,2.10517,1
espiral_3d.csv,-3.72494,-0.271369,2.18788,1
espiral_3d.csv,-3.92495,-0.368609,1.91093,1
espiral_3d.csv,-3.76856,-0.47194,2.0495,1
espiral_3d.csv,-3.98535,-0.503345,2.081,1
espiral_3d.csv,-3.96358,-0.561193,2.09326,1
espiral_3d.csv,-3.76095,-0.519637,1.91651,1
