archivo,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Cluster
anillo_centro_4d.csv,-0.491461,1.65004,2.6471,2.35074,1
anillo_centro_4d.csv,0.455817,0.129489,0.0568352,0.184379,2
anillo_centro_4d.csv,-2.36363,-2.92119,-1.8743,0.34052,1
anillo_centro_4d.csv,-1.10607,1.22593,2.56072,2.76055,1
anillo_centro_4d.csv,-0.0605753,0.137721,-0.00120374,-0.273919,2
anillo_centro_4d.csv,2.70998,1.21599,-1.20496,-2.82288,1
anillo_centro_4d.csv,2.19865,0.791422,-1.51751,-2.86832,1
anillo_centro_4d.csv,-0.446275,1.94011,2.65194,2.39841,1
anillo_centro_4d.csv,0.175905,-0.00797642,-0.117077,-0.0574877,2
anillo_centro_4d.csv,-0.11119,-0.0868989,-0.00317984,0.292766,2
anillo_centro_4d.csv,0.505492,-0.258806,-0.124171,0.129557,2
anillo_centro_4d.csv,2.65238,2.56449,1.00788,-0.941889,1
anillo_centro_4d.csv,-0.0609284,-0.24208,-0.205656,0.00448669,2
anillo_centro_4d.csv,-2.26669,-0.21471,1.90541,3.07343,1
anillo_centro_4d.csv,-0.66906,1.65397,2.99054,2.11396,1
anillo_centro_4d.csv,0.462914,0.160217,0.206586,0.559545,2
anillo_centro_4d.csv,-2.83632,-1.85269,0.182131,2.49999,1
anillo_centro_4d.csv,-0.0973459,-0.102126,0.0635159,-0.127847,2
anillo_centro_4d.csv,-0.0456347,0.317128,-0.215799,0.472012,2
anillo_centro_4d.csv,-0.00732698,-0.590964,-0.375591,-0.324908,2
anillo_centro_4d.csv,0.251937,-0.37333,0.386709,0.0166019,2
anillo_centro_4d.csv,-2.91576,-2.2148,-0.244514,1.92151,1
anillo_centro_4d.csv,-2.9107,-1.01164,1.73148,3.24052,1
anillo_centro_4d.csv,2.477,0.369615,-1.94709,-2.83728,1
anillo_centro_4d.csv,-0.0958885,0.199407,0.508681,0.118946,2
anillo_centro_4d.csv,-3.33375,-1.9741,0.762375,2.83034,1
anillo_centro_4d.csv,0.202301,2.4875,2.99028,1.56208,1
anillo_centro_4d.csv,0.081048,0.464585,0.300892,0.191697,2
anillo_centro_4d.csv,-0.103881,0.0326222,-0.287787,0.106134,2
anillo_centro_4d.csv,-2.49062,-0.43271,1.64759,3.02943,1
anillo_centro_4d.csv,0.0713916,-0.300062,-0.363472,0.307048,2
anillo_centro_4d.csv,0.421318,-1.39084,-2.45727,-1.90609,1
anillo_centro_4d.csv,-0.0791445,-0.360413,0.161568,0.381092,2
anillo_centro_4d.csv,0.173473,0.110825,0.208126,-0.0523082,2
anillo_centro_4d.csv,-2.4623,-0.82684,1.43884,3.10439,1
anillo_centro_4d.csv,0.395569,2.64033,3.33504,1.78044,1
anillo_centro_4d.csv,-2.80877,-1.02486,1.29258,3.12562,1
anillo_centro_4d.csv,0.0445153,2.82868,3.30015,2.58703,1
anillo_centro_4d.csv,0.285107,0.100471,-0.138975,0.594388,2
anillo_centro_4d.csv,-0.271407,0.291368,-0.17075,0.139458,2
anillo_centro_4d.csv,-0.0476619,-2.40043,-3.05095,-2.19742,1
anillo_centro_4d.csv,3.15698,2.09301,-0.393299,-2.39818,1
anillo_centro_4d.csv,-0.0536426,0.198205,-0.408573,0.261703,2
anillo_centro_4d.csv,3.23317,1.11226,-1.77222,-3.42838,1
anillo_centro_4d.csv,3.17547,1.77576,-0.85925,-2.77843,1
anillo_centro_4d.csv,0.286152,0.149478,-0.33809,-0.158285,2
anillo_centro_4d.csv,-0.177438,0.309808,0.000977303,-0.0508562,2
anillo_centro_4d.csv,-0.214764,-0.396818,0.241441,0.42894,2
anillo_centro_4d.csv,-2.1786,-0.188064,2.06955,2.96821,1
anillo_centro_4d.csv,-0.133858,0.140585,0.712542,0.112365,2
anillo_centro_4d.csv,-0.197629,-0.147822,-0.19434,0.299017,2
anillo_centro_4d.csv,1.89052,-0.193384,-2.04748,-2.93891,1
anillo_centro_4d.csv,-1.34788,-2.56677,-2.51079,-1.24193,1
anillo_centro_4d.csv,-0.161297,0.298226,0.200047,0.252847,2
anillo_centro_4d.csv,-0.0377161,-0.00320115,0.292831,0.143182,2
anillo_centro_4d.csv,-0.986391,-2.68197,-3.23673,-1.60086,1
anillo_centro_4d.csv,-0.0529782,0.118699,0.122881,0.106318,2
anillo_centro_4d.csv,0.33714,-1.92953,-2.87762,-2.67235,1
anillo_centro_4d.csv,2.84787,1.76,-0.263718,-2.58881,1
anillo_centro_4d.csv,-2.02399,-3.18639,-2.81339,-0.364631,1
anillo_centro_4d.csv,0.447443,2.73865,3.44155,2.24979,1
anillo_centro_4d.csv,-0.506588,-2.66067,-3.0049,-2.0221,1
anillo_centro_4d.csv,-0.321811,-2.21532,-2.6244,-2.04478,1
anillo_centro_4d.csv,0.675144,-1.4948,-2.83516,-2.54282,1
anillo_centro_4d.csv,-0.899384,-2.841,-2.86897,-1.46001,1
anillo_centro_4d.csv,0.0204053,-0.0823284,-0.00832484,-0.0548611,2
anillo_centro_4d.csv,-0.256664,-0.162351,0.198856,0.255298,2
anillo_centro_4d.csv,0.0190809,-0.000567725,0.0777747,0.216418,2
anillo_centro_4d.csv,0.126156,-0.0883991,-0.292843,-0.0719695,2
anillo_centro_4d.csv,-3.20996,-2.25691,0.0694241,2.28478,1
anillo_centro_4d.csv,-1.66518,0.87949,2.9881,3.27111,1
anillo_centro_4d.csv,-0.122944,0.345543,-0.174608,0.080732,2
anillo_centro_4d.csv,0.147173,0.0562685,0.333317,0.097475,2
anillo_centro_4d.csv,-0.448739,0.302576,0.00979582,0.146842,2
anillo_centro_4d.csv,-0.463064,-2.19816,-2.75006,-1.5222,1
anillo_centro_4d.csv,-2.60869,-1.78159,0.388473,2.15955,1
anillo_centro_4d.csv,0.556015,2.15485,2.15544,1.15993,1
anillo_centro_4d.csv,-0.581286,-2.7674,-3.11583,-1.73399,1
anillo_centro_4d.csv,-3.12838,-2.595,-0.976231,1.83858,1
anillo_centro_4d.csv,-0.176029,0.431376,0.271946,0.410384,2
anillo_centro_4d.csv,0.155742,-0.275113,-0.242715,-0.167521,2
anillo_centro_4d.csv,0.0663848,0.449801,-0.288847,-0.245069,2
anillo_centro_4d.csv,2.7846,1.45044,-0.364931,-2.34033,1
anillo_centro_4d.csv,-3.13287,-2.52167,-0.0443026,2.14245,1
anillo_centro_4d.csv,0.0278766,0.248251,-0.1363,-0.126293,2
anillo_centro_4d.csv,-1.64887,0.750228,2.35153,2.80687,1
anillo_centro_4d.csv,-2.76539,-2.38996,-0.611095,1.31903,1
anillo_centro_4d.csv,-0.0614434,0.0372012,-0.469521,0.00103059,2
anillo_centro_4d.csv,-1.97969,-2.96253,-2.57463,-0.0873206,1
anillo_centro_4d.csv,-0.109432,-0.0923966,0.333404,0.315011,2
anillo_centro_4d.csv,-0.883096,1.47859,2.52605,2.4881,1
anillo_centro_4d.csv,-0.115477,-0.166799,-0.197973,0.124219,2
anillo_centro_4d.csv,2.48233,2.7453,1.23216,-0.960264,1
anillo_centro_4d.csv,2.90154,2.36114,0.676928,-1.72754,1
anillo_centro_4d.csv,0.0846693,-1.6829,-2.60344,-1.934,1
anillo_centro_4d.csv,0.0342258,0.319113,0.242143,0.162807,2
anillo_centro_4d.csv,-0.433292,0.00552363,-0.38313,-0.311275,2
anillo_centro_4d.csv,0.155295,-0.107146,-0.306417,0.0609449,2
anillo_centro_4d.csv,-0.140122,0.587209,-0.219693,0.217133,2
anillo_centro_4d.csv,1.21359,-0.981218,-2.60248,-3.15177,1
anillo_centro_4d.csv,-0.00927891,-0.0383969,0.0766838,-0.0635082,2
anillo_centro_4d.csv,-0.427378,0.360018,-0.0398035,-0.143452,2
anillo_centro_4d.csv,1.63735,2.80987,2.33217,0.306804,1
anillo_centro_4d.csv,0.0144044,-0.0458613,0.00874392,-0.132542,2
anillo_centro_4d.csv,1.58006,-0.767329,-2.48272,-2.90855,1
anillo_centro_4d.csv,-0.0574331,0.202355,0.00939564,-0.081615,2
anillo_centro_4d.csv,-0.0796595,-0.0674276,0.0247698,0.250794,2
anillo_centro_4d.csv,-0.226305,0.363501,-0.47568,-0.369522,2
anillo_centro_4d.csv,-2.32024,-2.20845,-0.243186,1.63996,1
anillo_centro_4d.csv,-1.40495,-2.70001,-2.66744,-0.680925,1
anillo_centro_4d.csv,-0.439396,-0.222743,0.128491,-0.42047,2
anillo_centro_4d.csv,-0.307075,0.128058,-0.0482652,-0.0296068,2
anillo_centro_4d.csv,-1.97802,-0.0849337,2.02052,2.52591,1
anillo_centro_4d.csv,-0.300841,0.185845,-0.112478,-0.167868,2
anillo_centro_4d.csv,3.15152,1.75482,-0.609062,-2.89429,1
anillo_centro_4d.csv,2.64889,0.601937,-1.81714,-3.33657,1
anillo_centro_4d.csv,-0.519052,-2.62387,-2.80584,-1.8577,1
anillo_centro_4d.csv,2.50331,2.93007,1.67234,-0.255198,1
anillo_centro_4d.csv,-0.163366,0.123274,-0.356842,0.131697,2
anillo_centro_4d.csv,-1.24988,1.1808,2.84203,3.27982,1
anillo_centro_4d.csv,0.260725,2.54916,2.89601,1.90107,1
anillo_centro_4d.csv,2.80731,1.63121,-0.575935,-2.64439,1
anillo_centro_4d.csv,2.82572,3.458,1.48571,-0.782259,1
anillo_centro_4d.csv,1.33792,-0.690606,-2.51469,-2.77851,1
anillo_centro_4d.csv,0.409322,-0.140259,-0.21522,0.48558,2
anillo_centro_4d.csv,2.84173,2.62444,0.690378,-1.80921,1
anillo_centro_4d.csv,-0.0525514,-0.413415,0.0909336,0.0759642,2
anillo_centro_4d.csv,-0.135374,0.115015,0.114238,-0.351795,2
anillo_centro_4d.csv,0.113347,0.166814,0.547963,-0.0337689,2
anillo_centro_4d.csv,0.0675569,-0.154478,0.0721074,0.030929,2
anillo_centro_4d.csv,2.97559,1.17635,-0.995548,-2.90048,1
anillo_centro_4d.csv,-2.71637,-2.10536,-0.0978223,2.05191,1
anillo_centro_4d.csv,2.58559,1.61647,-0.0991206,-1.89411,1
anillo_centro_4d.csv,0.144416,-0.450879,0.0436352,0.175712,2
anillo_centro_4d.csv,0.0939861,-0.0383553,0.159068,-0.217163,2
anillo_centro_4d.csv,-0.846706,1.72978,2.81004,2.40861,1
anillo_centro_4d.csv,0.067185,-0.397395,-0.119443,-0.283187,2
anillo_centro_4d.csv,0.284623,0.280095,-0.189801,0.0602133,2
anillo_centro_4d.csv,0.923222,-1.6838,-2.75969,-2.71742,1
anillo_centro_4d.csv,1.69849,-0.841184,-2.69506,-3.22894,1
anillo_centro_4d.csv,0.321972,-0.0511799,-0.305275,0.125985,2
anillo_centro_4d.csv,2.62782,2.57985,1.19704,-0.804721,1
anillo_centro_4d.csv,0.136539,0.193335,0.270949,-0.0346352,2
anillo_centro_4d.csv,0.363918,0.29668,-0.303732,0.534193,2
anillo_centro_4d.csv,-0.192627,-0.120107,0.200266,0.204383,2
anillo_centro_4d.csv,-0.0278042,-0.150171,-0.0673867,0.373529,2
anillo_centro_4d.csv,0.213551,-0.0273702,0.648024,0.084706,2
anillo_centro_4d.csv,-0.37451,0.412034,-0.285366,-0.14181,2
anillo_centro_4d.csv,-2.30388,-0.761325,1.82541,3.03447,1
anillo_centro_4d.csv,2.15242,0.632186,-1.61304,-2.77581,1
anillo_centro_4d.csv,2.86882,1.8969,-0.430909,-1.99823,1
anillo_centro_4d.csv,-0.0566839,-0.0461754,-0.201958,0.200394,2
anillo_centro_4d.csv,-0.868641,1.66501,3.31806,2.83247,1
anillo_centro_4d.csv,0.351739,2.53317,2.9239,1.92165,1
anillo_centro_4d.csv,-0.0663505,-0.106329,-0.256971,0.190289,2
anillo_centro_4d.csv,0.00720842,-0.0209545,-0.501602,-0.0885345,2
anillo_centro_4d.csv,-1.43025,-2.98069,-2.37975,-0.802876,1
anillo_centro_4d.csv,-2.30545,-2.88685,-1.90777,0.186608,1
anillo_centro_4d.csv,2.31475,0.630658,-1.77079,-3.16567,1
anillo_centro_4d.csv,-1.76422,-2.82356,-2.32741,-0.486164,1
anillo_centro_4d.csv,-2.91237,-1.68572,0.341355,2.32969,1
anillo_centro_4d.csv,-0.0651619,-0.223924,-0.259949,0.270235,2
anillo_centro_4d.csv,0.141476,-0.0557681,-0.108354,-0.253678,2
anillo_centro_4d.csv,2.66447,0.978025,-1.39308,-2.99116,1
anillo_centro_4d.csv,0.0557067,-0.24746,-0.00648125,-0.103135,2
anillo_centro_4d.csv,1.4618,2.86488,2.36682,0.647159,1
anillo_centro_4d.csv,0.121068,0.172153,-0.0313768,0.00172623,2
anillo_centro_4d.csv,1.83557,-0.737955,-2.59624,-3.0402,1
anillo_centro_4d.csv,2.31386,2.70536,2.11638,-0.444535,1
anillo_centro_4d.csv,0.573625,-0.0703113,0.227484,-0.0726836,2
anillo_centro_4d.csv,-0.0776979,-0.00937641,0.248206,0.32323,2
anillo_centro_4d.csv,-0.190354,-0.398437,-0.30289,0.165831,2
anillo_centro_4d.csv,-0.193138,-0.213824,0.0136128,0.263084,2
anillo_centro_4d.csv,1.74247,3.04888,2.66867,0.711289,1
anillo_centro_4d.csv,0.133325,-0.0674384,-0.421007,-0.0220912,2
anillo_centro_4d.csv,2.63694,0.747457,-1.3128,-2.79609,1
anillo_centro_4d.csv,-0.0682411,0.430247,-0.359677,-0.203877,2
anillo_centro_4d.csv,0.263607,-0.120558,-0.291865,0.206586,2
anillo_centro_4d.csv,2.43068,0.881144,-1.78163,-3.23902,1
anillo_centro_4d.csv,0.267672,-0.196662,0.168818,0.596313,2
anillo_centro_4d.csv,0.245704,0.160361,0.55538,-0.493092,2
anillo_centro_4d.csv,-2.63896,-2.39237,-0.626268,1.38596,1
anillo_centro_4d.csv,-0.116769,0.242275,0.131466,-0.0552884,2
anillo_centro_4d.csv,-0.00594307,-0.200424,-0.292302,0.278205,2
anillo_centro_4d.csv,0.142883,0.160649,0.0828497,-0.36132,2
anillo_centro_4d.csv,-2.24738,0.216319,2.23724,3.36197,1
anillo_centro_4d.csv,2.42931,3.15288,1.92876,-0.14163,1
anillo_centro_4d.csv,0.0545867,-0.399201,-0.370435,-0.528667,2
anillo_centro_4d.csv,-0.336817,-0.404499,-0.0874561,-0.0310116,2
anillo_centro_4d.csv,-3.26407,-1.18345,1.09569,2.92406,1
anillo_centro_4d.csv,-1.74315,-2.77091,-2.29165,-0.657785,1
anillo_centro_4d.csv,-0.367737,-0.373659,-0.240125,-0.244428,2
anillo_centro_4d.csv,0.148526,0.330466,-0.213052,0.019277,2
anillo_centro_4d.csv,1.94004,0.330119,-2.3577,-3.0059,1
anillo_centro_4d.csv,0.00512865,0.358477,-0.195456,0.458249,2
anillo_centro_4d.csv,2.08643,3.38049,2.46786,0.562623,1
anillo_centro_4d.csv,0.0163533,-0.0964713,-0.396187,-0.185286,2
anillo_centro_4d.csv,-1.18892,0.98055,2.47514,2.65246,1
anillo_centro_4d.csv,0.119129,-0.040878,0.0945544,0.310786,2
anillo_centro_4d.csv,0.249493,-0.180967,0.17962,-0.216238,2
anillo_centro_4d.csv,-2.2445,-0.126149,2.31559,3.02903,1
anillo_centro_4d.csv,2.70884,1.42989,-0.94993,-2.8179,1
anillo_centro_4d.csv,2.90041,2.28843,-0.0637771,-1.88172,1
anillo_centro_4d.csv,0.312741,0.321026,-0.0590197,0.215936,2
anillo_centro_4d.csv,-0.178634,-0.48488,-0.308323,-0.0458431,2
anillo_centro_4d.csv,-2.03134,-0.032741,2.33592,3.02985,1
anillo_centro_4d.csv,-0.0287497,-0.00876471,0.0998469,-0.242113,2
anillo_centro_4d.csv,-0.807766,-2.57394,-3.24852,-1.65879,1
anillo_centro_4d.csv,1.41704,-0.651137,-2.82912,-3.03206,1
anillo_centro_4d.csv,-0.394479,-0.186964,-0.308329,-0.0671771,2
anillo_centro_4d.csv,2.9153,2.09918,0.374825,-2.09535,1
anillo_centro_4d.csv,0.19277,0.637243,-0.589142,0.139323,2
anillo_centro_4d.csv,-1.60295,0.999893,2.88678,3.17607,1
anillo_centro_4d.csv,-0.00283185,0.145781,0.186033,0.188618,2
anillo_centro_4d.csv,1.31455,2.61772,2.48305,1.09991,1
anillo_centro_4d.csv,2.87263,2.44039,0.544318,-1.3157,1
anillo_centro_4d.csv,0.190156,-0.0108064,-0.156731,0.22335,2
anillo_centro_4d.csv,-0.441593,0.153834,0.387933,0.208212,2
anillo_centro_4d.csv,0.407449,0.332459,-0.343352,0.0650547,2
anillo_centro_4d.csv,-0.19588,0.291163,-0.126875,-0.063995,2
anillo_centro_4d.csv,-0.00480871,-0.0873113,-0.0620707,-0.0158418,2
anillo_centro_4d.csv,-1.20351,1.26641,2.35822,2.51857,1
anillo_centro_4d.csv,-0.165796,0.0428501,-0.652413,-0.336116,2
anillo_centro_4d.csv,2.69098,3.32772,2.00573,-0.502336,1
anillo_centro_4d.csv,-0.0843664,-0.0300204,0.0154768,0.35499,2
anillo_centro_4d.csv,0.282459,-0.250249,-0.210072,-0.00148431,2
anillo_centro_4d.csv,-0.525271,0.259928,-0.00979508,0.248867,2
anillo_centro_4d.csv,0.0652852,0.0756915,-0.0698508,0.0272946,2
anillo_centro_4d.csv,0.532293,-0.216303,-0.00896885,0.120771,2
anillo_centro_4d.csv,-0.0229644,0.0526334,-0.595291,-0.216618,2
anillo_centro_4d.csv,-2.25743,0.320679,2.34143,2.98887,1
anillo_centro_4d.csv,-0.507289,-0.163635,-0.178531,0.272964,2
anillo_centro_4d.csv,-0.164309,-0.196963,0.413958,-0.0437338,2
anillo_centro_4d.csv,-1.20101,-3.16231,-3.38296,-1.67457,1
anillo_centro_4d.csv,0.225726,-2.33735,-3.40963,-2.88862,1
anillo_centro_4d.csv,-0.177907,-0.325108,-0.318883,-0.297825,2
anillo_centro_4d.csv,-0.385856,-0.355076,-0.122911,0.12086,2
anillo_centro_4d.csv,-0.333825,0.33749,0.19845,-0.151127,2
anillo_centro_4d.csv,-2.07161,0.224333,2.543,2.87232,1
anillo_centro_4d.csv,0.0440209,0.04966,0.005235,0.476295,2
anillo_centro_4d.csv,-2.13599,-0.2259,2.1189,3.19139,1
anillo_centro_4d.csv,-1.18532,-2.69608,-2.61434,-1.01533,1
anillo_centro_4d.csv,-0.0975537,-0.00229374,0.120945,0.142081,2
anillo_centro_4d.csv,2.00448,-0.208725,-2.47339,-3.33085,1
anillo_centro_4d.csv,-0.00204491,-0.0895352,-0.102976,0.226735,2
anillo_centro_4d.csv,-0.254029,0.268895,-0.342985,0.361668,2
anillo_centro_4d.csv,-1.03349,0.865731,2.42343,2.43707,1
anillo_centro_4d.csv,-0.24721,-0.576847,-0.206245,0.0537869,2
anillo_centro_4d.csv,-0.223851,0.203686,0.0609305,0.162504,2
anillo_centro_4d.csv,1.23901,-0.889948,-2.5904,-2.45271,1
anillo_centro_4d.csv,-1.26877,-3.03407,-2.8807,-1.09373,1
anillo_centro_4d.csv,-0.847322,1.0536,2.40802,2.43192,1
anillo_centro_4d.csv,2.51475,2.44027,1.04937,-1.15296,1
anillo_centro_4d.csv,-0.203349,-2.22544,-3.42273,-2.45505,1
anillo_centro_4d.csv,-1.95482,-0.158053,2.46679,2.93347,1
anillo_centro_4d.csv,-0.497922,0.0796592,0.24096,0.342588,2
anillo_centro_4d.csv,-2.35422,-0.743688,1.25669,2.55987,1
anillo_centro_4d.csv,-2.85474,-1.9679,0.14932,2.45423,1
anillo_centro_4d.csv,-3.51355,-2.42367,-0.407187,1.84232,1
anillo_centro_4d.csv,0.119517,0.0100013,-0.176596,-0.323383,2
anillo_centro_4d.csv,-0.602848,-0.355065,-0.348923,-0.148674,2
anillo_centro_4d.csv,-0.352503,0.0353842,0.27901,-0.0110515,2
anillo_centro_4d.csv,2.31563,3.04341,1.65013,-0.188626,1
anillo_centro_4d.csv,-2.68388,-2.6924,-1.16983,1.25726,1
anillo_centro_4d.csv,1.52784,-1.18653,-2.6365,-2.93893,1
anillo_centro_4d.csv,-0.116164,-0.658253,0.354684,0.137646,2
anillo_centro_4d.csv,-2.11189,0.254414,2.32829,2.95513,1
anillo_centro_4d.csv,-0.57741,1.95621,3.00168,2.38259,1
anillo_centro_4d.csv,-0.164331,0.0786499,-0.185919,0.0725143,2
anillo_centro_4d.csv,0.354578,-0.211552,-0.108752,0.00418855,2
anillo_centro_4d.csv,0.0971186,-0.08986,-0.163268,-0.137746,2
anillo_centro_4d.csv,3.05526,2.55954,0.560197,-1.71239,1
anillo_centro_4d.csv,0.342376,0.343706,0.41419,0.000437358,2
anillo_centro_4d.csv,-0.108221,0.132707,0.00245807,0.149426,2
anillo_centro_4d.csv,-1.73568,0.542385,2.5827,2.98809,1
anillo_centro_4d.csv,0.0377741,-0.2586,-0.073519,0.0772785,2
anillo_centro_4d.csv,0.387015,-1.85855,-2.88373,-2.32394,1
anillo_centro_4d.csv,-0.191585,0.359016,0.0863015,-0.223437,2
anillo_centro_4d.csv,-0.32876,0.108256,-0.28928,-0.0224199,2
anillo_centro_4d.csv,0.447369,-0.00139312,-0.402417,0.461068,2
anillo_centro_4d.csv,0.134822,-0.0407239,0.199326,-0.0548812,2
anillo_centro_4d.csv,3.10692,2.60358,0.670946,-1.59482,1
anillo_centro_4d.csv,-2.2696,-2.98168,-1.91359,0.120891,1
anillo_centro_4d.csv,-0.0851168,0.016555,-0.134449,0.139033,2
anillo_centro_4d.csv,0.0525858,0.118263,0.254836,0.191297,2
anillo_centro_4d.csv,0.39163,-0.190116,-0.410525,-0.317224,2
anillo_centro_4d.csv,-0.434204,-1.9587,-2.37576,-1.68033,1
anillo_centro_4d.csv,-1.13057,1.06789,2.97497,2.91951,1
anillo_centro_4d.csv,-0.168986,0.0633582,0.224383,-0.124378,2
anillo_centro_4d.csv,-0.157849,-0.436821,-0.216458,0.370849,2
anillo_centro_4d.csv,1.41199,-0.422366,-2.35966,-2.56219,1
anillo_centro_4d.csv,1.04769,-1.36026,-3.00366,-3.20831,1
anillo_centro_4d.csv,0.0767218,-0.0204071,0.0814072,-0.104945,2
anillo_centro_4d.csv,-2.52923,-3.19765,-1.69719,0.71551,1
anillo_centro_4d.csv,0.188633,-0.173704,0.357505,0.300387,2
anillo_centro_4d.csv,-2.07883,0.573087,2.74683,3.2912,1
anillo_centro_4d.csv,-0.257165,-0.152861,0.251115,-0.37486,2
anillo_centro_4d.csv,-0.653528,1.70521,3.0217,2.49362,1
anillo_centro_4d.csv,-0.719243,-2.63754,-3.12208,-1.9033,1
anillo_centro_4d.csv,-0.282912,0.134477,0.237919,-0.0873386,2
anillo_centro_4d.csv,-0.152746,-0.107908,0.0397298,0.30949,2
anillo_centro_4d.csv,-2.34946,-2.89135,-2.10195,0.381473,1
anillo_centro_4d.csv,-0.666831,1.3227,2.90952,2.35309,1
anillo_centro_4d.csv,-0.0868173,-0.114718,0.382046,0.367563,2
anillo_centro_4d.csv,-0.321021,-0.265224,-0.261992,-0.218976,2
anillo_centro_4d.csv,0.100885,-0.34164,0.069835,0.286381,2
anillo_centro_4d.csv,-1.9469,0.737715,2.47646,3.06087,1
anillo_centro_4d.csv,-0.160923,-0.0982583,0.285787,-0.447091,2
anillo_centro_4d.csv,-0.270044,-0.0689343,-0.181923,-0.223872,2
anillo_centro_4d.csv,-3.14281,-1.62456,0.97043,2.80362,1
anillo_centro_4d.csv,1.50231,-0.798211,-2.65469,-3.23558,1
anillo_centro_4d.csv,-1.51461,0.392543,2.32079,2.85297,1
anillo_centro_4d.csv,-2.85101,-1.3466,0.966474,2.56573,1
anillo_centro_4d.csv,0.159252,0.537815,0.0297351,0.0997722,2
anillo_centro_4d.csv,-0.0294382,-0.512532,0.278211,-0.314774,2
anillo_centro_4d.csv,-0.261682,0.0704611,0.0399986,0.0441289,2
anillo_centro_4d.csv,-0.232256,0.240518,0.138427,-0.277373,2
anillo_centro_4d.csv,0.263407,0.215285,-0.365112,-0.322179,2
anillo_centro_4d.csv,2.94972,2.87464,1.3391,-0.883723,1
anillo_centro_4d.csv,0.23603,-0.00540883,-0.112124,0.0716207,2
anillo_centro_4d.csv,2.18834,2.6852,1.52945,-0.496134,1
anillo_centro_4d.csv,-0.342411,-0.265435,-0.394058,-0.0177364,2
anillo_centro_4d.csv,-0.0769471,0.246292,-0.206939,0.106857,2
anillo_centro_4d.csv,2.1127,0.448929,-1.77911,-2.55325,1
anillo_centro_4d.csv,-0.0952507,-0.600234,0.425557,-0.354336,2
anillo_centro_4d.csv,-0.22341,0.306297,-0.0474502,-0.28389,2
anillo_centro_4d.csv,1.10629,2.70216,3.28959,1.78423,1
anillo_centro_4d.csv,-3.19033,-1.53373,0.734096,2.70207,1
anillo_centro_4d.csv,0.544117,-1.74782,-3.08079,-2.51044,1
anillo_centro_4d.csv,2.3609,2.88871,1.77335,-0.290842,1
anillo_centro_4d.csv,0.122414,2.2032,3.31253,2.05221,1
anillo_centro_4d.csv,-0.0461301,-0.142062,-0.292579,-0.361082,2
anillo_centro_4d.csv,-0.209896,-0.261462,-0.0664642,-0.0697685,2
anillo_centro_4d.csv,-2.66184,-0.949043,1.21093,2.68025,1
anillo_centro_4d.csv,-1.89489,-2.97215,-1.91365,-0.440267,1
anillo_centro_4d.csv,0.563286,-1.59869,-2.93228,-2.4126,1
anillo_centro_4d.csv,0.503503,0.0635931,-0.247364,0.191651,2
anillo_centro_4d.csv,0.161287,0.370937,-0.180266,-0.0742563,2
anillo_centro_4d.csv,-0.28784,-0.00444206,0.213828,-0.357232,2
anillo_centro_4d.csv,0.526421,-0.483101,-0.0253145,-0.352489,2
anillo_centro_4d.csv,-0.0984381,-0.285933,0.28269,0.395002,2
anillo_centro_4d.csv,0.316743,0.134631,-0.138805,0.23541,2
anillo_centro_4d.csv,-0.311931,-0.0574423,-0.0651953,0.190596,2
anillo_centro_4d.csv,-0.163839,-0.392579,-0.325565,0.224592,2
anillo_centro_4d.csv,-1.39553,0.532263,1.91494,2.52794,1
anillo_centro_4d.csv,-0.26079,-0.0143368,-0.30216,0.0205773,2
anillo_centro_4d.csv,-0.042867,0.535376,0.00390769,0.18927,2
anillo_centro_4d.csv,-1.45658,-3.22709,-2.74525,-0.64732,1
anillo_centro_4d.csv,0.206733,-0.110825,0.0720242,0.12465,2
anillo_centro_4d.csv,0.19124,0.228566,-0.149615,0.0169583,2
anillo_centro_4d.csv,-2.29705,-3.02096,-2.65829,-0.386429,1
anillo_centro_4d.csv,-1.55211,1.15548,2.63586,3.37776,1
anillo_centro_4d.csv,-0.992975,0.906945,2.75115,2.61191,1
anillo_centro_4d.csv,0.196592,0.288294,-0.271079,0.151439,2
anillo_centro_4d.csv,-3.02903,-1.92694,0.172183,2.38574,1
anillo_centro_4d.csv,0.0978093,0.0318337,-0.235977,0.0320914,2
anillo_centro_4d.csv,0.245803,-2.01623,-2.66103,-2.21321,1
anillo_centro_4d.csv,-0.925082,-2.52424,-2.73684,-1.23385,1
anillo_centro_4d.csv,-1.64207,-3.19162,-2.96618,-0.402921,1
anillo_centro_4d.csv,2.57681,-0.136219,-2.18734,-3.3818,1
anillo_centro_4d.csv,0.109447,0.347155,-0.218362,-0.307165,2
anillo_centro_4d.csv,0.713115,2.06287,2.39573,1.49481,1
anillo_centro_4d.csv,0.244949,0.165171,0.224885,0.0289047,2
anillo_centro_4d.csv,-0.161125,-0.251734,-0.0614376,0.0445421,2
anillo_centro_4d.csv,2.55415,2.13833,0.47316,-1.42475,1
anillo_centro_4d.csv,0.0499499,-0.29522,0.0998438,-0.341755,2
anillo_centro_4d.csv,-0.337835,-0.0275087,-0.229206,-0.0160449,2
anillo_centro_4d.csv,0.13276,-0.185557,0.0391371,-0.563445,2
anillo_centro_4d.csv,0.507791,-0.284979,0.0310189,-0.26849,2
anillo_centro_4d.csv,0.0629154,-0.534667,-0.0824781,0.138555,2
