archivo,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Cluster
puentes_4d.csv,3.01102,3.20002,3.1481,3.01441,1
puentes_4d.csv,3.13497,3.229,3.31879,3.25046,1
puentes_4d.csv,-0.30777,0.0144512,-0.0275567,-0.298062,1
puentes_4d.csv,-0.411285,-0.0997426,0.587823,-0.607514,1
puentes_4d.csv,3.54241,3.50028,3.40502,3.47679,1
puentes_4d.csv,-1.04374,5.05365,0.503419,5.81968,-1
puentes_4d.csv,4.24377,4.19121,4.09981,4.07747,1
puentes_4d.csv,4.00177,4.36853,3.72166,3.41954,1
puentes_4d.csv,0.222529,-0.0312293,0.151569,-0.232974,1
puentes_4d.csv,4.44424,3.61132,4.23415,4.1401,1
puentes_4d.csv,4.04113,3.68435,3.50385,3.72406,1
puentes_4d.csv,-0.383253,0.0602793,-0.115269,0.394718,1
puentes_4d.csv,3.38634,4.02828,3.49023,4.35727,1
puentes_4d.csv,1.07153,1.06006,1.16472,1.24632,1
puentes_4d.csv,3.6972,3.95885,3.70441,3.84759,1
puentes_4d.csv,3.93032,3.74043,4.34736,3.7922,1
puentes_4d.csv,2.83694,-1.12077,-1.64554,1.00078,-1
puentes_4d.csv,1.98794,1.90469,1.87964,1.9837,1
puentes_4d.csv,4.15934,3.90307,3.97945,3.80703,1
puentes_4d.csv,-1.35569,5.45478,3.28913,4.55641,-1
puentes_4d.csv,3.08886,3.12232,3.22073,3.12737,1
puentes_4d.csv,4.00554,3.82662,3.85264,3.81961,1
puentes_4d.csv,3.96237,4.10846,4.02273,4.10863,1
puentes_4d.csv,0.309744,-0.0583028,0.178221,-0.0597337,1
puentes_4d.csv,4.24826,4.5135,4.31141,3.9474,1
puentes_4d.csv,0.978457,0.910508,0.867546,1.0433,1
puentes_4d.csv,3.87612,4.33344,3.73945,4.31792,1
puentes_4d.csv,0.374085,0.0570644,0.00190676,-0.371887,1
puentes_4d.csv,2.80302,-0.610456,-0.43755,-1.16153,-1
puentes_4d.csv,3.91429,3.99199,3.9511,3.36589,1
puentes_4d.csv,3.24163,3.37891,3.3497,3.45474,1
puentes_4d.csv,2.46762,2.59851,2.54405,2.57746,1
puentes_4d.csv,0.165173,0.14361,0.112153,0.00114993,1
puentes_4d.csv,3.84196,4.05802,3.85344,4.32923,1
puentes_4d.csv,0.29491,-0.0514788,0.279459,0.11552,1
puentes_4d.csv,3.43433,4.22168,3.93199,3.65377,1
puentes_4d.csv,3.79306,4.21508,4.13274,3.72055,1
puentes_4d.csv,-0.17358,0.495431,-0.728004,-0.128674,1
puentes_4d.csv,0.6218,-1.19071,-0.304015,3.64202,-1
puentes_4d.csv,2.1627,-0.793028,1.01965,-0.933945,-1
puentes_4d.csv,3.72271,4.16452,3.73512,4.71807,1
puentes_4d.csv,3.12703,0.88479,4.87286,-0.293361,-1
puentes_4d.csv,-0.423834,0.146103,-0.294002,0.303582,1
puentes_4d.csv,3.02122,2.8416,2.97477,3.03578,1
puentes_4d.csv,1.49832,-0.742385,-0.722154,4.69017,-1
puentes_4d.csv,4.0529,4.02473,3.92499,4.04529,1
puentes_4d.csv,2.45402,2.49267,2.51777,2.46596,1
puentes_4d.csv,-0.35623,0.14332,0.325202,0.00293135,1
puentes_4d.csv,3.7378,3.37073,3.72948,3.85401,1
puentes_4d.csv,0.101769,0.378731,-0.0660253,-0.446172,1
puentes_4d.csv,-0.14403,-0.277025,0.350382,0.505494,1
puentes_4d.csv,1.59755,1.78573,1.646,1.63545,1
puentes_4d.csv,4.5514,3.43647,1.54939,-1.27424,-1
puentes_4d.csv,3.443,3.93559,4.11785,3.6605,1
puentes_4d.csv,-0.263285,-0.122772,-0.0614441,0.047182,1
puentes_4d.csv,4.12251,4.32843,4.1381,4.08856,1
puentes_4d.csv,0.243098,0.350397,0.148719,-0.339587,1
puentes_4d.csv,0.0484369,-0.491819,0.535551,0.0930368,1
puentes_4d.csv,4.08221,4.24882,4.20037,4.10693,1
puentes_4d.csv,3.58737,3.49306,3.80924,4.50011,1
puentes_4d.csv,-1.79281,5.08791,-1.05659,2.8442,-1
puentes_4d.csv,2.19442,2.07898,2.02107,2.07749,1
puentes_4d.csv,2.25749,2.55772,2.41345,2.45488,1
puentes_4d.csv,0.19366,0.169795,0.222315,0.217754,1
puentes_4d.csv,4.15217,4.49659,4.08406,3.51697,1
puentes_4d.csv,0.765713,0.88764,0.918052,1.02418,1
puentes_4d.csv,-0.0617435,0.0694678,0.126699,0.0311916,1
puentes_4d.csv,0.287912,0.248751,-0.232731,0.353417,1
puentes_4d.csv,0.0922153,-0.183368,-0.117486,0.0419934,1
puentes_4d.csv,3.86545,3.97192,4.56536,4.34074,1
puentes_4d.csv,-1.28164,3.28709,2.32413,-0.646044,-1
puentes_4d.csv,3.95519,3.81631,3.79463,3.88044,1
puentes_4d.csv,-1.26717,2.70328,-1.90471,-1.37497,-1
puentes_4d.csv,2.02977,-1.14279,5.00842,-0.657954,-1
puentes_4d.csv,4.19652,3.84703,4.46387,4.12801,1
puentes_4d.csv,3.55356,4.20454,4.03943,3.90945,1
puentes_4d.csv,0.765475,5.6008,3.09406,0.0485009,-1
puentes_4d.csv,4.20695,4.47438,4.22511,3.48716,1
puentes_4d.csv,0.145643,0.201154,-0.0983293,0.30386,1
puentes_4d.csv,1.78236,-0.404767,3.92548,0.563187,-1
puentes_4d.csv,4.31872,4.35872,4.02505,4.04521,1
puentes_4d.csv,3.54206,3.63141,3.62175,3.74216,1
puentes_4d.csv,0.596482,0.52573,-0.182418,-0.410766,1
puentes_4d.csv,2.43227,-0.790304,4.42471,4.51427,-1
puentes_4d.csv,2.90749,2.94804,2.87897,3.05074,1
puentes_4d.csv,0.317359,0.108545,-0.0544282,0.0698607,1
puentes_4d.csv,3.61034,3.77063,3.75316,3.66385,1
puentes_4d.csv,0.146451,-0.869532,1.57771,1.38006,-1
puentes_4d.csv,-0.527523,-0.0837357,-0.429715,0.410764,1
puentes_4d.csv,4.09578,3.7132,4.10842,3.86618,1
puentes_4d.csv,-0.130201,-0.500307,0.0150666,-0.332769,1
puentes_4d.csv,3.55428,3.77627,3.84518,4.138,1
puentes_4d.csv,3.60599,3.54712,3.79504,3.62026,1
puentes_4d.csv,-0.0562527,1.20516,2.16134,3.27551,-1
puentes_4d.csv,3.67901,4.19542,3.72088,4.17023,1
puentes_4d.csv,4.05154,3.73304,4.12391,4.25809,1
puentes_4d.csv,4.25918,3.7261,4.12613,3.97952,1
puentes_4d.csv,0.341721,5.76812,-0.435627,3.82502,-1
puentes_4d.csv,3.44191,3.58754,3.52176,3.44644,1
puentes_4d.csv,0.995202,5.99287,-1.03433,2.02999,-1
puentes_4d.csv,0.334021,0.042897,-0.37705,0.0785968,1
puentes_4d.csv,0.475137,-0.160837,0.173145,0.242249,1
puentes_4d.csv,3.55573,3.63219,3.59814,3.59033,1
puentes_4d.csv,4.22345,4.37396,3.66741,3.56783,1
puentes_4d.csv,-0.365381,0.385678,-0.327235,0.00598833,1
puentes_4d.csv,2.60738,2.69174,2.61479,2.6555,1
puentes_4d.csv,0.606384,0.652306,0.760898,0.767289,1
puentes_4d.csv,3.54529,4.06834,4.08427,4.35243,1
puentes_4d.csv,1.36744,1.36982,1.19252,1.47411,1
puentes_4d.csv,0.343713,5.49017,2.23706,-0.495812,-1
puentes_4d.csv,0.0531775,2.76782,4.43425,3.94591,-1
puentes_4d.csv,-0.420785,-1.50664,4.18812,3.24838,-1
puentes_4d.csv,4.05728,3.66448,3.86341,4.03916,1
puentes_4d.csv,5.55774,-1.84574,3.17292,-0.743897,-1
puentes_4d.csv,1.87391,3.17319,0.497012,-1.46469,-1
puentes_4d.csv,-0.0365224,-0.528869,0.347421,-0.204829,1
puentes_4d.csv,0.626134,0.0493324,0.345062,-0.380206,1
puentes_4d.csv,2.01465,5.38341,-0.447964,0.469731,-1
puentes_4d.csv,0.210993,-0.179432,0.660211,0.206489,1
puentes_4d.csv,-0.0223691,-0.484119,0.164377,0.433066,1
puentes_4d.csv,2.32313,2.17736,2.2439,2.05984,1
puentes_4d.csv,5.64783,-0.537164,-0.685606,1.56921,-1
puentes_4d.csv,3.91392,4.5904,3.77289,4.44335,1
puentes_4d.csv,3.05005,0.299213,0.0189138,2.57477,-1
puentes_4d.csv,1.03741,3.29397,1.05942,2.47099,-1
puentes_4d.csv,4.12103,4.14858,3.86797,4.3786,1
puentes_4d.csv,-0.0553798,-0.670851,-0.107406,-0.0684104,1
puentes_4d.csv,0.78989,0.841815,0.614882,0.817803,1
puentes_4d.csv,0.0107822,0.255031,0.114861,0.0976391,1
puentes_4d.csv,3.79263,3.48305,4.6194,3.86821,1
puentes_4d.csv,3.54412,4.68374,3.8525,3.36066,1
puentes_4d.csv,0.254178,-0.00696846,0.0504686,0.0265149,1
puentes_4d.csv,0.85446,0.68074,0.71345,0.656008,1
puentes_4d.csv,-0.199434,-0.106684,-0.240472,-0.153915,1
puentes_4d.csv,2.05906,-0.385265,3.08362,3.17193,-1
puentes_4d.csv,0.0153123,0.0600863,-0.0342239,-0.165884,1
puentes_4d.csv,-0.479398,1.19145,3.49296,5.5931,-1
puentes_4d.csv,4.13382,3.78684,4.08534,4.14476,1
puentes_4d.csv,1.18278,3.44076,4.20275,3.66977,-1
puentes_4d.csv,0.0753225,-0.323669,-0.278681,-0.219033,1
puentes_4d.csv,4.27001,3.73968,3.82691,4.06026,1
puentes_4d.csv,0.0788877,0.192613,-0.834251,0.121021,1
puentes_4d.csv,1.71881,1.6929,1.66553,1.61311,1
puentes_4d.csv,3.90335,3.82639,4.27259,4.29769,1
puentes_4d.csv,-0.00823751,-0.0294275,-0.459154,0.32234,1
puentes_4d.csv,2.49331,2.62777,2.70783,2.5679,1
puentes_4d.csv,1.10076,-0.204751,1.92944,-0.573421,-1
puentes_4d.csv,3.92872,4.00589,3.91871,3.99601,1
puentes_4d.csv,3.08896,3.02516,3.00006,3.01921,1
puentes_4d.csv,3.90342,3.9129,3.23447,4.03048,1
puentes_4d.csv,-0.172141,-0.0654443,-0.186114,0.170358,1
puentes_4d.csv,3.9111,4.03639,3.7314,3.74207,1
puentes_4d.csv,3.57022,3.99444,4.53726,4.36473,1
puentes_4d.csv,4.24285,4.36124,4.149,3.95333,1
puentes_4d.csv,-0.0786114,3.79155,0.0217571,4.27437,-1
puentes_4d.csv,0.464605,-0.0419722,0.12341,-0.27764,1
puentes_4d.csv,1.10943,1.00409,0.913134,1.02739,1
puentes_4d.csv,0.153895,-0.00807678,0.0934745,-0.0426152,1
puentes_4d.csv,0.102727,0.372605,-0.0494626,0.00467153,1
puentes_4d.csv,4.15777,3.75808,4.70326,4.2484,1
puentes_4d.csv,3.77297,4.07651,3.80709,3.56478,1
puentes_4d.csv,-1.21111,3.04956,4.78582,2.25957,-1
puentes_4d.csv,1.02456,0.978518,1.13565,1.10339,1
puentes_4d.csv,-0.114981,0.352313,0.112402,0.100889,1
puentes_4d.csv,0.251131,-0.329765,0.178119,0.159797,1
puentes_4d.csv,3.60874,3.69636,3.64355,3.65653,1
puentes_4d.csv,4.36979,-0.871445,4.1114,2.00886,-1
puentes_4d.csv,-0.529546,4.43797,-1.14056,-0.169202,-1
puentes_4d.csv,3.98175,4.38657,4.51294,3.7506,1
puentes_4d.csv,0.181791,0.191991,-0.51477,-0.203512,1
puentes_4d.csv,0.429972,0.393069,-0.159051,-0.0441056,1
puentes_4d.csv,2.99979,3.13882,3.10337,3.19659,1
puentes_4d.csv,2.91949,2.93792,2.99696,2.87339,1
puentes_4d.csv,-1.36218,-1.75644,1.19017,2.97665,-1
puentes_4d.csv,0.494645,0.514641,-0.0702956,-0.444588,1
puentes_4d.csv,0.22561,0.0208922,-0.0796337,0.278875,1
puentes_4d.csv,0.158403,0.426313,0.516276,-0.470532,1
puentes_4d.csv,-0.244071,-0.499119,0.0700222,-0.499584,1
puentes_4d.csv,0.531787,0.417196,0.433248,0.239654,1
puentes_4d.csv,-0.00259814,0.293044,-0.525321,-0.199757,1
puentes_4d.csv,4.36363,3.94959,4.73434,4.25768,1
puentes_4d.csv,4.10524,3.80307,3.72409,3.61751,1
puentes_4d.csv,3.97068,3.66329,3.63686,4.02696,1
puentes_4d.csv,3.48567,3.61178,3.97633,3.58012,1
puentes_4d.csv,3.87812,4.32993,4.49922,3.9936,1
puentes_4d.csv,4.91523,4.08897,3.85545,4.27924,1
puentes_4d.csv,1.04241,1.18371,1.12536,1.08929,1
puentes_4d.csv,1.47817,1.54636,1.57753,1.44499,1
puentes_4d.csv,3.93028,3.99661,4.02585,3.86003,1
puentes_4d.csv,0.00691566,0.401466,0.0251979,0.0741852,1
puentes_4d.csv,0.074394,0.245156,0.0282459,-0.0700512,1
puentes_4d.csv,-0.134517,0.123846,0.180265,-0.339492,1
puentes_4d.csv,3.01013,2.95129,3.09072,3.09697,1
puentes_4d.csv,-0.63669,-0.217834,-0.177097,-0.104389,1
puentes_4d.csv,1.00661,1.28196,1.17122,1.17785,1
puentes_4d.csv,1.28171,1.33759,1.34768,1.47323,1
puentes_4d.csv,4.3901,3.81777,3.75953,4.18264,1
puentes_4d.csv,3.92009,4.24143,3.47481,4.46197,1
puentes_4d.csv,1.9197,-1.42763,5.51353,3.20937,-1
puentes_4d.csv,3.86157,3.54173,4.3185,3.58782,1
puentes_4d.csv,1.91957,1.81929,2.11012,2.04909,1
puentes_4d.csv,3.06326,3.13203,3.05471,2.94521,1
puentes_4d.csv,3.79297,3.96051,4.09042,4.41729,1
puentes_4d.csv,0.47265,0.099169,-0.0538766,-0.0490307,1
puentes_4d.csv,0.0244473,-0.0147035,0.444912,0.216297,1
puentes_4d.csv,2.59056,2.50176,2.57788,2.46097,1
puentes_4d.csv,4.05091,3.79131,4.15331,3.93572,1
puentes_4d.csv,1.72879,1.9195,2.0807,2.03832,1
puentes_4d.csv,-0.577279,5.15216,3.00381,5.9176,-1
puentes_4d.csv,-0.48815,0.0780029,-0.182356,0.3596,1
puentes_4d.csv,3.8557,4.12739,4.05294,3.83099,1
puentes_4d.csv,1.28994,-0.759115,5.27953,1.24507,-1
puentes_4d.csv,3.8996,5.38429,1.83743,-1.25484,-1
puentes_4d.csv,-0.236777,0.0591807,-0.110753,-0.0585325,1
puentes_4d.csv,4.23871,3.83855,3.5362,3.65231,1
puentes_4d.csv,-0.0753112,0.231854,0.486663,-0.149148,1
puentes_4d.csv,0.350836,4.98575,-0.79042,-1.1321,-1
puentes_4d.csv,-1.86336,4.69114,5.30336,0.978706,-1
puentes_4d.csv,2.36785,2.33773,1.63593,5.71157,-1
puentes_4d.csv,4.03086,3.53276,4.19465,3.58232,1
puentes_4d.csv,3.06389,3.87061,4.18545,3.23942,1
puentes_4d.csv,4.26434,4.4663,3.95216,3.32127,1
puentes_4d.csv,-0.335977,-0.107789,-0.482909,0.00407102,1
puentes_4d.csv,3.73739,3.74222,3.85576,3.75048,1
puentes_4d.csv,0.762727,0.670565,0.583769,0.633136,1
puentes_4d.csv,3.93598,3.97594,3.66585,3.94936,1
puentes_4d.csv,-0.0923637,0.026253,-0.0912259,-0.290939,1
puentes_4d.csv,0.823638,0.926563,0.839053,0.826428,1
puentes_4d.csv,0.9546,0.899744,0.967669,0.797709,1
puentes_4d.csv,3.85904,4.435,4.02324,4.32356,1
puentes_4d.csv,0.923569,0.188835,5.6414,4.27308,-1
puentes_4d.csv,-0.0358556,0.293076,-0.226261,-0.378531,1
puentes_4d.csv,3.67843,3.65433,4.17525,3.64396,1
puentes_4d.csv,3.97927,3.68852,3.65667,4.11099,1
puentes_4d.csv,1.8377,1.98289,1.91312,1.85316,1
puentes_4d.csv,4.04324,3.97208,4.57156,4.30221,1
puentes_4d.csv,3.95006,4.61862,4.19296,4.0701,1
puentes_4d.csv,4.00802,4.14485,3.87391,3.41863,1
puentes_4d.csv,-0.10385,-0.327791,-0.24735,0.428599,1
puentes_4d.csv,1.0165,0.986808,0.994825,1.00162,1
puentes_4d.csv,-0.136489,-0.238874,-0.238989,-0.159544,1
puentes_4d.csv,0.152093,-0.0879287,-0.00868378,-0.0108922,1
puentes_4d.csv,4.20673,5.19232,-1.40893,-0.655331,-1
puentes_4d.csv,4.21754,4.16178,4.19926,4.3272,1
puentes_4d.csv,3.28716,3.20731,3.30828,3.23801,1
puentes_4d.csv,4.43222,4.42785,3.84061,3.73531,1
puentes_4d.csv,0.123516,-0.126634,-0.232142,-0.112124,1
puentes_4d.csv,3.08691,3.19506,3.08536,3.09961,1
puentes_4d.csv,4.4295,4.38874,0.699127,4.66419,-1
puentes_4d.csv,4.38601,4.0701,3.80889,4.34509,1
puentes_4d.csv,-0.215367,-0.246958,0.460775,0.392322,1
puentes_4d.csv,4.11342,4.09874,3.62285,4.1358,1
puentes_4d.csv,3.87244,4.1816,3.70359,4.13478,1
puentes_4d.csv,0.442322,-0.157158,-0.0407947,-0.241669,1
puentes_4d.csv,-1.55018,3.41085,2.7294,1.06331,-1
puentes_4d.csv,4.0051,3.88373,3.8759,3.58927,1
puentes_4d.csv,4.02413,3.78935,3.59385,4.2794,1
puentes_4d.csv,0.121821,-0.0808557,-0.00102274,-0.151375,1
puentes_4d.csv,0.57309,0.534062,0.404967,0.421108,1
puentes_4d.csv,3.9403,3.90127,4.10061,4.14594,1
puentes_4d.csv,4.06426,4.42301,3.49553,4.32425,1
puentes_4d.csv,0.04171,0.00767296,-0.0589329,0.393677,1
puentes_4d.csv,0.595051,4.40393,0.352605,0.877804,-1
puentes_4d.csv,4.04515,3.91334,4.33697,3.72733,1
puentes_4d.csv,5.8528,-0.890477,-0.122558,5.46411,-1
puentes_4d.csv,1.97139,4.0482,0.0487054,-1.77595,-1
puentes_4d.csv,3.89723,4.15355,3.96491,4.13305,1
puentes_4d.csv,0.951408,0.88178,0.977791,0.910452,1
puentes_4d.csv,0.0427277,0.162369,0.40203,-0.470777,1
puentes_4d.csv,4.05835,4.83759,3.84718,4.00626,1
puentes_4d.csv,3.06561,1.98254,1.80383,-0.704567,-1
puentes_4d.csv,-0.317123,-0.0267491,0.64971,0.202286,1
puentes_4d.csv,4.13809,3.94347,3.99202,3.73862,1
puentes_4d.csv,1.06756,3.0303,5.83792,3.22955,-1
puentes_4d.csv,0.121111,-0.0629779,-0.157833,-0.0790886,1
puentes_4d.csv,0.102791,-0.0379313,0.352773,0.204021,1
puentes_4d.csv,3.7649,4.36274,3.8636,4.00741,1
puentes_4d.csv,3.80648,3.85274,4.12259,4.47681,1
puentes_4d.csv,3.9971,0.120157,-1.52041,-0.71683,-1
puentes_4d.csv,3.94966,4.27846,4.00877,4.50936,1
puentes_4d.csv,-0.0577845,0.134741,-0.0436091,0.560618,1
puentes_4d.csv,0.521815,0.750063,0.779267,0.708757,1
puentes_4d.csv,3.92281,4.31125,3.96882,3.84395,1
puentes_4d.csv,3.78777,3.70921,3.72649,3.78044,1
puentes_4d.csv,3.74182,4.39762,3.99429,3.50789,1
puentes_4d.csv,-0.445298,0.295875,-0.142692,0.0704531,1
puentes_4d.csv,3.97213,3.34966,4.50771,3.78477,1
puentes_4d.csv,4.49224,3.95895,4.71792,4.07005,1
puentes_4d.csv,-0.352058,-0.0707056,0.00729514,-0.121188,1
puentes_4d.csv,3.81204,3.85132,4.04594,4.39447,1
puentes_4d.csv,4.0121,4.20594,4.20142,4.70657,1
puentes_4d.csv,4.14539,4.20129,4.2664,4.14818,1
puentes_4d.csv,-1.43972,0.953773,3.34635,3.62305,-1
puentes_4d.csv,-0.375357,-0.355298,-0.455432,-0.138356,1
puentes_4d.csv,0.25035,-0.283015,-0.020349,0.455841,1
puentes_4d.csv,3.68686,4.17955,4.01549,3.81405,1
puentes_4d.csv,0.326705,0.342742,0.301087,0.214736,1
puentes_4d.csv,4.30342,4.39841,3.91192,4.18011,1
puentes_4d.csv,4.1924,4.83685,3.72348,3.89519,1
puentes_4d.csv,3.94953,4.09086,4.10776,4.2469,1
puentes_4d.csv,1.84777,1.9271,1.79763,1.87012,1
puentes_4d.csv,0.124159,0.0142026,0.0839831,0.478776,1
puentes_4d.csv,-1.12922,-0.157667,4.21353,-1.38844,-1
puentes_4d.csv,2.87174,3.51122,2.92708,5.22477,-1
puentes_4d.csv,2.60114,4.47147,4.40322,0.0613764,-1
puentes_4d.csv,3.76965,4.11617,3.63612,4.60561,1
puentes_4d.csv,0.407874,0.280626,0.500055,0.453518,1
puentes_4d.csv,-0.129198,-0.0439247,0.348053,-0.192454,1
puentes_4d.csv,-0.535958,-0.0457183,-0.136071,0.299776,1
puentes_4d.csv,-0.377932,-0.00583763,-0.188704,0.328777,1
puentes_4d.csv,1.52542,1.55434,1.55388,1.56343,1
puentes_4d.csv,0.0280382,0.437877,0.418606,-0.107681,1
puentes_4d.csv,3.98833,4.07773,4.05628,3.85195,1
puentes_4d.csv,4.03179,3.63458,4.58658,3.73954,1
puentes_4d.csv,1.60576,1.5504,1.61247,1.52766,1
puentes_4d.csv,0.661779,0.656036,0.301216,0.115856,1
puentes_4d.csv,3.66593,4.11839,4.26694,4.56872,1
puentes_4d.csv,-0.227589,-0.360013,0.29224,0.0480881,1
puentes_4d.csv,2.62582,2.59815,2.58321,2.57933,1
puentes_4d.csv,4.28477,3.92468,4.26543,3.31915,1
puentes_4d.csv,5.6591,5.38427,-0.365215,4.69706,-1
puentes_4d.csv,3.92641,3.16388,3.44773,4.09972,1
puentes_4d.csv,3.86523,3.87591,3.98095,3.90272,1
puentes_4d.csv,3.91526,3.8039,4.13282,3.86067,1
puentes_4d.csv,-0.0719006,0.0429923,0.0761449,0.0851176,1
puentes_4d.csv,4.62415,3.38397,-1.45265,1.79626,-1
puentes_4d.csv,0.496732,0.144386,-0.0930683,-0.165643,1
puentes_4d.csv,-0.142694,-0.291581,-0.471159,-0.538167,1
puentes_4d.csv,0.0198847,0.0361848,-0.069956,-0.291857,1
puentes_4d.csv,3.53828,4.09638,3.58186,3.9168,1
puentes_4d.csv,0.299367,0.505811,-0.238276,0.0647405,1
puentes_4d.csv,4.08089,3.80431,3.61015,3.69928,1
puentes_4d.csv,0.630495,0.721878,0.680902,0.574778,1
puentes_4d.csv,3.90768,4.37825,3.70512,4.15632,1
puentes_4d.csv,0.0394468,-0.347013,0.149837,0.212908,1
puentes_4d.csv,-0.0379159,0.222712,0.187629,0.623862,1
puentes_4d.csv,4.4424,4.08223,3.97791,3.97907,1
puentes_4d.csv,3.80327,3.7473,3.7915,3.6591,1
puentes_4d.csv,5.76201,2.8961,5.18866,3.36534,-1
puentes_4d.csv,2.47689,1.85969,4.52282,3.78594,-1
puentes_4d.csv,0.00643687,0.551805,-0.0158328,-0.448021,1
puentes_4d.csv,1.41475,1.29277,1.36581,1.42835,1
puentes_4d.csv,3.89216,3.68841,3.97824,3.91937,1
puentes_4d.csv,3.93158,4.02689,3.6243,3.7794,1
puentes_4d.csv,4.20894,4.44932,4.73839,3.92466,1
puentes_4d.csv,3.55833,4.56408,3.83689,3.83776,1
puentes_4d.csv,0.0158417,-0.486226,-0.0736793,0.0144326,1
puentes_4d.csv,5.26365,1.97172,-0.592646,4.30375,-1
puentes_4d.csv,-0.107578,-0.0185793,0.0369572,0.400925,1
puentes_4d.csv,0.391064,0.342437,0.514629,0.546152,1
puentes_4d.csv,-0.0744951,0.921042,1.73818,0.921853,-1
puentes_4d.csv,-1.17802,0.693519,3.03801,0.250415,-1
puentes_4d.csv,1.95087,2.18868,2.12032,1.96046,1
puentes_4d.csv,-0.376701,-0.165581,-0.073561,-0.108492,1
puentes_4d.csv,0.413365,-0.590428,-0.754725,1.33711,-1
puentes_4d.csv,0.161715,0.114901,0.0799243,0.259087,1
puentes_4d.csv,3.69197,3.94002,3.58363,3.89369,1
puentes_4d.csv,-0.087452,0.0736138,-0.0505279,0.0732081,1
puentes_4d.csv,0.130259,0.264161,0.103481,0.103731,1
puentes_4d.csv,-0.0863353,0.303485,0.637745,-0.0186968,1
puentes_4d.csv,-0.296041,0.0177873,0.523212,-0.290323,1
puentes_4d.csv,0.690074,0.56763,0.507194,0.466922,1
puentes_4d.csv,0.228948,-0.542286,-0.0942223,0.0341268,1
puentes_4d.csv,4.05068,3.95133,3.99626,4.00732,1
puentes_4d.csv,3.70092,-1.56435,0.788857,3.49785,-1
puentes_4d.csv,-0.0257007,0.595873,-0.269641,0.0721457,1
puentes_4d.csv,2.64773,3.50539,-1.61427,5.29966,-1
puentes_4d.csv,4.17246,4.00486,4.00081,4.07482,1
puentes_4d.csv,2.97866,5.4236,0.846779,4.7019,-1
puentes_4d.csv,3.56642,4.21435,4.09656,3.31694,1
puentes_4d.csv,3.76354,4.42256,3.97839,4.37658,1
puentes_4d.csv,4.21252,3.56206,4.07944,3.51056,1
puentes_4d.csv,0.306957,-0.53668,-0.0531569,-0.048692,1
puentes_4d.csv,1.91065,-1.38291,3.76261,-0.745379,-1
puentes_4d.csv,1.58508,5.67036,2.51041,1.4015,-1
puentes_4d.csv,0.569449,0.533056,0.38993,0.616491,1
puentes_4d.csv,3.35531,3.4286,3.47027,3.29525,1
puentes_4d.csv,2.34844,4.13391,2.09687,2.85207,-1
puentes_4d.csv,2.62681,4.38167,2.34978,3.6004,-1
puentes_4d.csv,3.86214,4.03775,3.66402,3.84343,1
puentes_4d.csv,1.46129,1.51976,1.31593,1.5746,1
puentes_4d.csv,3.28137,3.29382,3.3433,3.46958,1
puentes_4d.csv,1.43364,1.39781,1.40736,1.34587,1
puentes_4d.csv,0.893898,0.699345,0.764742,0.852426,1
puentes_4d.csv,0.356745,0.41792,-0.09501,-0.0796728,1
puentes_4d.csv,3.83383,4.21405,3.86271,4.03236,1
puentes_4d.csv,3.98108,4.062,4.16339,4.1441,1
puentes_4d.csv,5.74921,5.50124,4.70582,4.83761,-1
puentes_4d.csv,-1.30598,2.52015,0.054133,3.39866,-1
puentes_4d.csv,0.239,-0.251125,0.328233,-0.0500392,1
puentes_4d.csv,0.156966,-0.128007,-0.526621,-0.104582,1
puentes_4d.csv,3.89305,-0.53295,-0.632538,0.0246533,-1
puentes_4d.csv,4.71473,4.0338,4.1234,4.06082,1
puentes_4d.csv,0.128011,-0.212497,0.287949,-0.0942752,1
puentes_4d.csv,-0.164593,-0.767116,-0.164676,-0.293417,1
puentes_4d.csv,0.112476,-0.684526,-0.33549,-0.00942395,1
puentes_4d.csv,0.64487,0.629106,0.722898,0.61821,1
puentes_4d.csv,1.82295,1.78043,1.87253,1.89433,1
puentes_4d.csv,-0.272208,-0.0484353,-0.110043,0.497329,1
puentes_4d.csv,3.81726,4.02297,4.18325,3.83796,1
puentes_4d.csv,2.69821,2.5836,2.65222,2.68182,1
puentes_4d.csv,3.75884,3.93074,4.10757,3.79191,1
puentes_4d.csv,3.94166,3.69654,3.57012,4.70276,1
puentes_4d.csv,3.68086,3.76754,4.18511,3.96629,1
puentes_4d.csv,-1.46271,-0.333495,1.98501,4.9267,-1
puentes_4d.csv,3.75927,3.9011,3.99605,3.84296,1
puentes_4d.csv,0.356225,0.0437151,-0.256995,-0.353054,1
puentes_4d.csv,1.44823,1.42554,1.51286,1.44574,1
puentes_4d.csv,-0.0745968,-0.200894,-0.00408117,0.20586,1
puentes_4d.csv,0.0465709,0.0703497,0.162868,0.0664964,1
puentes_4d.csv,-0.0660877,0.558469,0.280797,0.114066,1
puentes_4d.csv,2.83339,2.83962,3.1423,0.441087,-1
puentes_4d.csv,4.17646,4.11231,4.31233,3.75028,1
puentes_4d.csv,3.71614,4.61213,4.30478,3.50986,1
puentes_4d.csv,3.94686,4.52296,4.26482,4.01772,1
puentes_4d.csv,-0.214781,-0.232305,0.0808418,-0.299663,1
puentes_4d.csv,4.77315,-0.201277,2.77568,2.27115,-1
puentes_4d.csv,4.61395,3.99762,3.67665,4.36853,1
puentes_4d.csv,4.39202,3.53331,3.89307,4.17553,1
